Date,Product,Brand,Price,List_Price,Unit
2026-05-10,mostaza savora oiginal doypack 500 g.,savora,2899.0,2899.0,1.0 un
2026-05-10,mostaza savora original doypack 250 g.,savora,1639.0,1639.0,1.0 un
2026-05-10,ketchup hellmanns regular doypack 250 g.,hellmanns,2489.0,2489.0,1.0 un
2026-05-10,caldo de gallina maggi 12 uni,maggi,1296.75,1729.0,1.0 un
2026-05-10,arvejas secas remojadas inalpa lata 300 g.,inalpa,749.0,749.0,1.0 un
2026-05-10,esencia de vainilla alicante pet 100 cc.,alicante,2049.0,2049.0,1.0 un
2026-05-10,fideos guiseros moño carrefour classic 500 g.,carrefour,1441.5,1550.0,1.0 un
2026-05-10,tomate triturado carrefour classic 970 g.,carrefour,1943.7,2090.0,1.0 un
2026-05-10,vinagre de alcohol casalta 1 l.,casalta,1709.0,1709.0,1.0 un
2026-05-10,harina de trigo morixe 0000 1 kg.,morixe,1299.0,1299.0,1.0 un
2026-05-10,puré de papas instantáneo carrefour classic 200 g.,carrefour,1792.5,2390.0,1.0 un
2026-05-10,mostaza natura 250 g.,natura,1109.0,1109.0,1.0 un
2026-05-10,sal fina dos anclas en paquete 500 grs,dos anclas,1429.0,1429.0,1.0 un
2026-05-10,fideos mostacholes rayados favorita fortificado 500 g.,favorita,965.0,965.0,1.0 un
2026-05-10,fideos coditos rayados favorita fortificado 500 g.,favorita,965.0,965.0,1.0 un
2026-05-10,sal fina dos estrellas 500 g.,dos estrellas,989.0,989.0,1.0 un
2026-05-10,duraznos amarillos en mitades carrefour classic 820 g.,carrefour,2320.5,2550.0,1.0 un
2026-05-10,fideos coditos rayados matarazzo 500 g.,matarazzo,1849.0,1849.0,1.0 un
2026-05-10,harina de trigo pureza 0000 1 kg.,pureza,1415.0,1415.0,1.0 un
2026-05-10,mostaza natura 500 g.,natura,2199.0,2199.0,1.0 un
2026-05-10,ketchup natura 250 cc.,natura,1739.0,1739.0,1.0 un
2026-05-10,pan rallado carrefour classic 1 kg.,carrefour,2352.0,2450.0,1.0 un
2026-05-10,aceite de oliva oliovita extra virgen 500 cc.,oliovita,14349.0,14349.0,1.0 un
2026-05-10,pimentón 50 g.,genérico,999.0,1199.0,1.0 un
2026-05-10,puré de tomate salsati 520 g.,bc,1265.0,1265.0,1.0 un
2026-05-10,lomito de atún al natural carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-10,sal gruesa dos anclas caja 500 g.,dos anclas,1349.0,1349.0,1.0 un
2026-05-10,aceite de girasol cocinero 900 cc.,cocinero,3889.0,3889.0,1.0 un
2026-05-10,harina leudante caserita x 1 kg,caserita,1499.0,1499.0,1.0 un
2026-05-10,arroz molinos ala parboil bolsa 1 kg.,molinos ala,2100.0,2100.0,1.0 un
2026-05-10,arroz molinos ala doble carolina bolsa 1 kg.,molinos ala,3250.0,3250.0,1.0 un
2026-05-10,fideos moños matarazzo 500 g.,matarazzo,2899.0,2899.0,1.0 un
2026-05-10,mayonesa natura 950 g.,natura,5959.0,5959.0,1.0 un
2026-05-10,pate de foie swift lata 90 g.,swift,1280.0,1280.0,1.0 un
2026-05-10,aceite de girasol cocinero 1.5 l.,cocinero,6159.0,6159.0,1.0 un
2026-05-10,choclo en granos carrefour classic en lata 280 grs,carrefour,1069.5,1150.0,1.0 un
2026-05-10,arroz largo fino bulnez 1 kg,bulnez,1280.0,1280.0,1.0 un
2026-05-10,arroz blanco shangrila 1 kg,shangrila,1050.0,1050.0,1.0 un
2026-05-10,lentejón carrefour classic 400 grs,carrefour,1990.0,1990.0,1.0 un
2026-05-10,fideos ramen arcor sabor pollo 70 grs,arcor,1549.0,1549.0,1.0 un
2026-05-10,tomate triturado corper sin gluten 910 grs,corper,2450.0,2450.0,1.0 un
2026-05-10,polenta instantánea molinos ala 500 grs,molinos ala,1070.0,1070.0,1.0 un
2026-05-10,aceite de oliva extra virgen carrefour extra  en botella 500 ml,carrefour,13974.8,15190.0,1.0 un
2026-05-10,papas fritas bulnez sabor original en tubo 100 grs,bulnez,2572.0,2572.0,1.0 un
2026-05-10,papas fritas bulnez sabor queso y cebolla en tubo 100 grs,bulnez,2572.0,2572.0,1.0 un
2026-05-10,papas fritas carrefour classic en bolsa 250 grs,carrefour,4278.0,4650.0,1.0 un
2026-05-10,lentejas secas remojadas carrefour classic 340 grs,carrefour,891.87,959.0,1.0 un
2026-05-10,aceitunas verdes en rodajas carrefour classic 150 grs,carrefour,1810.9,1990.0,1.0 un
2026-05-10,fideos codos bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-10,polvo para hornear carrefour classic 50 g.,carrefour,910.8,990.0,1.0 un
2026-05-10,bicarbonato de sodio carrefour classic 50 g.,carrefour,677.97,729.0,1.0 un
2026-05-10,atún en trozos en aceite bulnez en lata 170 g.,bulnez,2708.0,2708.0,1.0 un
2026-05-10,escencia de vainilla carrefour classic en botella 110 cc.,carrefour,1035.0,1150.0,1.0 un
2026-05-10,choclo entero amarillo bulnez en lata 300 g.,bulnez,998.0,998.0,1.0 un
2026-05-10,aceitunas descarozadas morixe dp 300 g.,morixe,2450.0,2450.0,1.0 un
2026-05-10,salsa filetto knorr 340 g.,knorr,1124.25,1499.0,1.0 un
2026-05-10,salsa pomarola tradicional knorr 340 g.,knorr,1087.5,1450.0,1.0 un
2026-05-10,sal gruesa bulnez en bolsa 1 kg.,bulnez,1378.0,1378.0,1.0 un
2026-05-10,picadillo de carne carrefour classic 90 g.,carrefour,909.09,999.0,1.0 un
2026-05-10,premezcla para pizza y pan puereza sin tacc 500 g.,pureza,3869.0,3869.0,1.0 un
2026-05-10,fideos tirabuzón don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,fideos tallarin don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,brownies de chocolate exquisita 425 g.,exquisita,4999.0,4999.0,1.0 un
2026-05-10,gelatina light exquista de frutilla 25 g.,exquisita,1200.0,1200.0,1.0 un
2026-05-10,arroz integral gallo en bolsa 500 g.,gallo,1340.0,1340.0,1.0 un
2026-05-10,arroz parboil gallo oro en bolsa 500 g.,gallo,1319.0,1319.0,1.0 un
2026-05-10,jardinera sin sal carrefour classic en lata 300 g.,carrefour,863.1,959.0,1.0 un
2026-05-10,bizcochuelo exquisita de vainilla 540 g.,exquisita,3675.0,3675.0,1.0 un
2026-05-10,pan rallado preferido fortificado 500 g.,preferido,1889.0,1889.0,1.0 un
2026-05-10,aceite de girasol en aerosol fritolim clásico 120 g.,cocinero,4899.0,4899.0,1.0 un
2026-05-10,fideos guiseros tirabuzones don vicente 500 g.,don vicente,3399.0,3399.0,1.0 un
2026-05-10,fideos cinta fetuccini don vicente 500 g.,don vicente,3399.0,3399.0,1.0 un
2026-05-10,fideos penne rigate n45 lucchetti 500 g.,lucchetti,1499.0,1499.0,1.0 un
2026-05-10,fideos mostacholes terrabusi rayados 500 g.,terrabusi,1109.0,1109.0,1.0 un
2026-05-10,fideos tallarines n7 terrabusi 500 g.,terrabusi,1120.0,1120.0,1.0 un
2026-05-10,fideos integrales spaghetti matarazzo 500 g.,matarazzo,2249.0,2249.0,1.0 un
2026-05-10,fideos penne rigante matarazzo 500 g.,matarazzo,1849.0,1849.0,1.0 un
2026-05-10,arroz parboil lucchetti 500 g.,lucchetti,1109.0,1109.0,1.0 un
2026-05-10,arroz doble gallo 500 g.,gallo,1870.0,1870.0,1.0 un
2026-05-10,salsa bbq dánica dp 220 g.,dánica,1595.0,1595.0,1.0 un
2026-05-10,ketchup dánica dp 220 g.,dánica,1379.0,1379.0,1.0 un
2026-05-10,mayonesa  d´ fiesta 500 cc.,fiesta,1839.0,1839.0,1.0 un
2026-05-10,mayonesa dánica dp 500 g.,dánica,1959.0,1959.0,1.0 un
2026-05-10,salsa golf dánica 220 g.,dánica,1550.0,1550.0,1.0 un
2026-05-10,ravioles la salteña de jamón y muzzarella en blister 450 g.,la salteña,3915.0,3915.0,1.0 un
2026-05-10,ravioles la salteña de pollo y verdura 450 g.,la salteña,3915.0,3915.0,1.0 un
2026-05-10,nachos macritas restaurant style 250 g.,macritas,4400.0,4400.0,1.0 un
2026-05-10,aceite de oliva cocinero extra virgen pet 500 cc.,cocinero,13650.0,13650.0,1.0 un
2026-05-10,almidón de maíz maizena clásica sin tacc 500 g.,maizena,3998.0,3998.0,1.0 un
2026-05-10,arroz largo fino crucero 00000 1 kg.,crucero,1280.0,1280.0,1.0 un
2026-05-10,palitos salados carrefour classic 115 g.,carrefour,1251.0,1390.0,1.0 un
2026-05-10,palitos de maíz sabor queso carrefour classic 145 g.,carrefour,2025.0,2250.0,1.0 un
2026-05-10,papas fritas carrefour classic corte americano 150 g.,carrefour,2745.5,2890.0,1.0 un
2026-05-10,harina pureza con masa madre para pizza 1 kg.,pureza,2549.0,2549.0,1.0 un
2026-05-10,flan royal de vainilla 60 g.,royal,1450.0,1450.0,1.0 un
2026-05-10,tomate triturado carrefour classic dp 970 g.,carrefour,1646.5,1850.0,1.0 un
2026-05-10,aceitunas verdes descarozadas carrefour classic 140 grs,carrefour,2421.0,2690.0,1.0 un
2026-05-10,aceite de girasol legitimo 1.5 lt.,legitimo,5799.0,5799.0,1.0 un
2026-05-10,lomito de atún al natural la campagnola 170 grs,la campagnola,5635.0,5635.0,1.0 un
2026-05-10,atún en aceite la campagnola lomitos 170 g.,la campagnola,5635.0,5635.0,1.0 un
2026-05-10,choclo en granos arcor amarillo lata 300 g.,arcor,1789.0,1789.0,1.0 un
2026-05-10,garbanzos inalpa secos remojados lata 300 g.,inalpa,929.0,929.0,1.0 un
2026-05-10,jardinera inalpa hortalizas y legumbres lata 300 g.,inalpa,979.0,979.0,1.0 un
2026-05-10,pimentón dulce alicante sobre 50 g.,alicante,1759.0,1759.0,1.0 un
2026-05-10,fideos cinta tallarin carrefour classic 500 g.,carrefour,1137.5,1250.0,1.0 un
2026-05-10,fideos mostachol rayado carrefour classic 500 g.,carrefour,1137.5,1250.0,1.0 un
2026-05-10,fideos guiseros codo carrefour classic 500 g.,carrefour,1137.5,1250.0,1.0 un
2026-05-10,fideos tirabuzones carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-05-10,harina integral fina chacabuco 1 kg.,chacabuco,1589.0,1589.0,1.0 un
2026-05-10,tomate triturado don francisco botella 950 g.,don francisco,2600.0,2600.0,1.0 un
2026-05-10,harina integral pureza con levadura pizza 1 kg.,pureza,2130.0,2130.0,1.0 un
2026-05-10,provenzal alicante sobre 50 g.,alicante,2549.0,2549.0,1.0 un
2026-05-10,orégano alicante sobre 50 g.,alicante,2829.0,2829.0,1.0 un
2026-05-10,saborizador alicante panceta hierba sobre x 4 uni,alicante,1519.0,1519.0,1.0 un
2026-05-10,capelletini tridicci fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-05-10,capelletini verdura fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-05-10,capelletini jamón queso fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-05-10,saborizador albahaca y ajo alicante sobre x 4 uni,alicante,1519.0,1519.0,1.0 un
2026-05-10,arroz parboil dos hermanos bolsa 1 kg.,dos hermanos,2050.0,2050.0,1.0 un
2026-05-10,arroz integral molinos ala bolsa 1 kg.,molinos ala,2250.0,2250.0,1.0 un
2026-05-10,ajo en polvo pergola 25 g. sin tacc,pergola,550.0,550.0,1.0 un
2026-05-10,ketchup natura 500 cc.,natura,3400.0,3400.0,1.0 un
2026-05-10,pan rallado morixe 1 kg.,morixe,2700.0,2700.0,1.0 un
2026-05-10,aceite en aerosol cañuelas de girasol 187 cc.,cañuelas,3915.0,3915.0,1.0 un
2026-05-10,puré de papas y zapallo instantáneo carrefour classic 100 g.,carrefour,1312.5,1750.0,1.0 un
2026-05-10,mayonesa heinz con jugo de limón 350 g.,heinz,2609.0,2609.0,1.0 un
2026-05-10,atún desmenuzado en aceite bulnez 170 grs,bulnez,1290.0,1290.0,1.0 un
2026-05-10,polvo para hornear royal 100 g.,royal,2750.0,2750.0,1.0 un
2026-05-10,duraznos en mitades light carrefour classic 800 g,carrefour,2320.5,2550.0,1.0 un
2026-05-10,fideos tallarines favorita 500 g.,favorita,965.0,965.0,1.0 un
2026-05-10,fideos cabello de ángel lucchetti 500 g.,lucchetti,2410.0,2410.0,1.0 un
2026-05-10,caldo de verduras carrefour classic caja 12 u.,carrefour,1137.5,1250.0,1.0 un
2026-05-10,fideos monos lucchetti bolsa 500 g.,lucchetti,2409.0,2409.0,1.0 un
2026-05-10,sal gruesa carrefour classic 1 kg,carrefour,1462.8,1590.0,1.0 un
2026-05-10,sal fina carrefour classic en bolsa 500 grs,carrefour,1082.9,1190.0,1.0 un
2026-05-10,duraznos cubeteados carrefour classic 820 g,carrefour,2320.5,2550.0,1.0 un
2026-05-10,aceite en aerosol natura 120 cc.,natura,4419.0,4419.0,1.0 un
2026-05-10,jugo de limón minerva pet 500 cc.,minerva,3299.0,3299.0,1.0 un
2026-05-10,lomito de atún al natural carrefour classic x3 80 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-10,pan rallado carrefour classic 500 g.,carrefour,1215.0,1350.0,1.0 un
2026-05-10,pimienta negra en grano 50 g.,genérico,2199.0,2199.0,1.0 un
2026-05-10,laurel en hojas 25 g.,genérico,599.0,599.0,1.0 un
2026-05-10,ajo picado deshidratado 50 g.,genérico,1169.0,1169.0,1.0 un
2026-05-10,ají molido x 50 g.,genérico,1099.0,1279.0,1.0 un
2026-05-10,aceite de oliva la toscana extra virgen 500 cc.,la toscana,18850.0,18850.0,1.0 un
2026-05-10,arroz molinos ala largo fino 00000 bolsa 500 g.,molinos ala,1050.0,1050.0,1.0 un
2026-05-10,tomate perita cubeteado arcor 400 g.,arcor,1669.0,1669.0,1.0 un
2026-05-10,tomate perita arcor 400 g.,arcor,1439.0,1439.0,1.0 un
2026-05-10,lomito de atún en aceite carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-10,polenta instantánea carrefour classic 500 grs,carrefour,666.61,749.0,1.0 un
2026-05-10,vinagre de alcohol carrefour classic 500 cc.,carrefour,966.0,1050.0,1.0 un
2026-05-10,sal fina celusal caja 500 g.,celusal,1785.0,1785.0,1.0 un
2026-05-10,tomate perita la campagnola 400 g.,la campagnola,1579.0,1579.0,1.0 un
2026-05-10,picadillo de carne swift 90 g.,swift,1280.0,1280.0,1.0 un
2026-05-10,sal fina dos anclas caja 500 g.,dos anclas,1619.0,1619.0,1.0 un
2026-05-10,harina leudante carrefour classic 1 kg,carrefour,1186.8,1290.0,1.0 un
2026-05-10,nachos sabor pizza doritos 74 grs,doritos,3515.0,3515.0,1.0 un
2026-05-10,premezcla chipa pureza sin tacc 250 grs,pureza,3990.0,3990.0,1.0 un
2026-05-10,galletitas original club social x6 24 grs,club social,2600.22,2600.22,1.0 un
2026-05-10,harina de avena dicomere sin gluten 350 grs,dicomere,2737.5,3650.0,1.0 un
2026-05-10,arroz largo fino bulnez 500 grs,bulnez,640.0,640.0,1.0 un
2026-05-10,baguetin carrefour classic sabor jamón 70 grs,carrefour,872.69,959.0,1.0 un
2026-05-10,aceitunas verdes en rodajas nucete dp 220 grs,nucete,1765.0,1765.0,1.0 un
2026-05-10,aceitunas verdes nucete dp 220 grs,nucete,1389.0,1389.0,1.0 un
2026-05-10,maíz pisingallo carrefour classic 400 grs,carrefour,889.0,889.0,1.0 un
2026-05-10,maíz pisingallo bulnez 400 grs,bulnez,788.0,788.0,1.0 un
2026-05-10,fideos ramen arcor sabor carne 70 grs,arcor,1549.0,1549.0,1.0 un
2026-05-10,fideos fettuccini don vicente de morrón 500 grs,don vicente,4019.0,4019.0,1.0 un
2026-05-10,fideos fettuccini don vicente de zapallo y zanahoria 500 grs,don vicente,4020.0,4020.0,1.0 un
2026-05-10,polenta instantánea molinos ala 730 grs,molinos ala,1599.0,1599.0,1.0 un
2026-05-10,gelatina light carrefour classic sabor frambuesa 20 grs,carrefour,873.27,939.0,1.0 un
2026-05-10,papas fritas bulnez sabor cheddar en tubo 100 grs,bulnez,2572.0,2572.0,1.0 un
2026-05-10,salsa barbacoa hellmanns dp 250 grs,hellmanns,2699.0,2699.0,1.0 un
2026-05-10,papas fritas corte americano krachitos 275 grs,krachitos,6519.0,6519.0,1.0 un
2026-05-10,salsa de soja carrefour classic 300 ml,carrefour,2434.6,2590.0,1.0 un
2026-05-10,tomate perita pelado salsati 400 g.,salsati,1805.0,1805.0,1.0 un
2026-05-10,garbanzos secos remojados carrefour classic 340 grs,carrefour,929.66,989.0,1.0 un
2026-05-10,arvejas secas remojadas carrefour classic 340 grs,carrefour,743.07,799.0,1.0 un
2026-05-10,fideos multicereal sin tacc wakas fusilli kale 300 grs,wakas,2620.0,3493.33,1.0 un
2026-05-10,fideos de arroz sin tacc wakas fusilli con quinoa 300 grs,wakas,2624.25,3499.0,1.0 un
2026-05-10,harina de trigo 00 chacabuco napolitana 1 kg,chacabuco,2299.0,2299.0,1.0 un
2026-05-10,fideo tallarin bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-10,puré chef 100 grs,chef,1930.0,1930.0,1.0 un
2026-05-10,harina de trigo bulnez 000 1 kg,bulnez,817.0,817.0,1.0 un
2026-05-10,galletitas sabor original rex 225 g.,rex,3085.0,3085.0,1.0 un
2026-05-10,aceitunas negras carrefour classic doypack 180 grs,carrefour,2622.6,2790.0,1.0 un
2026-05-10,almidón de maiz carrefour classic 500 grs,carrefour,1794.0,1950.0,1.0 un
2026-05-10,jugo de limón bulnez en botella 1000 cc.,bulnez,3183.0,3183.0,1.0 un
2026-05-10,arvejas secas remojadas bulnez en lata 300 g.,bulnez,598.0,598.0,1.0 un
2026-05-10,choclo en crema amarillo bulnez 300 g.,bulnez,870.0,870.0,1.0 un
2026-05-10,caldo de verdura knorr cero sodio 12 uni,knorr,3569.0,3569.0,1.0 un
2026-05-10,salsa guiso y arroces knorr 340 g.,knorr,1087.5,1450.0,1.0 un
2026-05-10,salsa pizza knorr 200 g.,knorr,712.5,950.0,1.0 un
2026-05-10,avena tradicional carrefour classic pouch 300 g.,carrefour,1385.7,1490.0,1.0 un
2026-05-10,tuco el mercado 50 g.,el mercado,799.0,799.0,1.0 un
2026-05-10,adobo para pizza el mercado 50 g.,el mercado,869.0,869.0,1.0 un
2026-05-10,chimichurri el mercado 50 g.,el mercado,869.0,869.0,1.0 un
2026-05-10,arvejas secas carrefour classic en bolsa 400 g.,carrefour,781.08,849.0,1.0 un
2026-05-10,caldo de carne knorr en cubos 12 uni,knorr,2810.0,2810.0,1.0 un
2026-05-10,paté de foie carrefour classic 90 g.,carrefour,909.09,999.0,1.0 un
2026-05-10,fideos rigatti don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,fideos codito don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,fideos mostachole don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,fideos spaguetti don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-10,pimienta negra carrefour classic en sobre 25 g.,carrefour,1341.0,1490.0,1.0 un
2026-05-10,semola tradicional vitina en caja 500 g.,vitina,3600.0,3600.0,1.0 un
2026-05-10,rebozador preferido crunch 450 g.,preferido,2949.0,2949.0,1.0 un
2026-05-10,pan rallado preferido de ajo y perejil 500 g.,preferido,2250.0,2250.0,1.0 un
2026-05-10,rebozador preferido en bolsa 1 kg.,preferido,3589.0,3589.0,1.0 un
2026-05-10,lasagna precocida matarazzo 400 g.,matarazzo,3299.0,3299.0,1.0 un
2026-05-10,bizcochuelo exquisita de chocolate 540 g.,exquisita,4410.0,4410.0,1.0 un
2026-05-10,arroz parboil gallo oro en caja 1 kg,gallo,3300.0,3300.0,1.0 un
2026-05-10,ajo en polvo la parmesana 15 g.,la parmesana,725.0,725.0,1.0 un
2026-05-10,harina de trigo 000 favorita con vitaminas 1 kg.,favorita,1035.0,1035.0,1.0 un
2026-05-10,gelatina exquisita de frambuesa 40 g.,exquisita,1250.0,1250.0,1.0 un
2026-05-10,gelatina exquisita de frutilla 40 g.,exquisita,1250.0,1250.0,1.0 un
2026-05-10,fideos rina matarazzo spaghetti 500 g.,matarazzo,3299.0,3299.0,1.0 un
2026-05-10,fideos rina matarazzo spaghetti espinaca 500 g.,matarazzo,3299.0,3299.0,1.0 un
2026-05-10,puré de papas maggi original 200 grs,maggi,3075.0,4100.0,1.0 un
2026-05-10,aceite en aerosol cocinero fritolim sabor manteca 120 grs,cocinero,4899.0,4899.0,1.0 un
2026-05-10,mayonesa cañuelas 500 cc.,cañuelas,2169.0,2169.0,1.0 un
2026-05-10,fideos guiseros moños don vicente en bolsa 500 g.,don vicente,4529.0,4529.0,1.0 un
2026-05-10,fideos bucattini matarazzo 500 g.,matarazzo,1850.0,1850.0,1.0 un
2026-05-10,fideos foratini lucchetti 500 g.,lucchetti,1550.0,1550.0,1.0 un
2026-05-10,fideos spaghetti n3 terrabusi 500 g.,terrabusi,1120.0,1120.0,1.0 un
2026-05-10,avena tradicional morixe 400 g.,morixe,2199.0,2199.0,1.0 un
2026-05-10,vinagre de alcohol favinco en bidón 5 lts.,favinco,7599.0,7599.0,1.0 un
2026-05-10,fideos sin tacc penne rigante matarazzo 500 g.,matarazzo,4499.0,4499.0,1.0 un
