Date,Product,Brand,Price,List_Price,Unit
2026-06-21,harina leudante chacabuco 1 kg,chacabuco,1449.0,1449.0,1.0 un
2026-06-21,provenzal el mercado 50 g.,el mercado,929.0,929.0,1.0 un
2026-06-21,puré de tomate la campagnola tetra 530 g.,la campagnola,1213.33,1213.33,1.0 un
2026-06-21,polenta instantánea presto pronta en bolsa 490 g.,presto pronta,1599.0,1599.0,1.0 un
2026-06-21,arroz largo fino 00000 carrefour classic en bolsa 1 kg.,carrefour,1334.0,1450.0,1.0 un
2026-06-21,harina leudante blancaflor 1 kg.,blancaflor,2129.0,2129.0,1.0 un
2026-06-21,choclo amarillo en granos carrefour classic 300 grs,carrefour,1106.7,1190.0,1.0 un
2026-06-21,pan rallado preferido fortificado 1 kg.,preferido,3589.0,3589.0,1.0 un
2026-06-21,fideos spaghetti n7 lucchetti 500 g.,lucchetti,1489.0,1489.0,1.0 un
2026-06-21,fideos tirabuzón terrabusi 3 vegetales 500 g.,terrabusi,1189.0,1189.0,1.0 un
2026-06-21,mostaza savora original doypack 250 g.,savora,1229.25,1639.0,1.0 un
2026-06-21,ketchup hellmanns regular doypack 250 g.,hellmanns,1865.0,2489.0,1.0 un
2026-06-21,mayonesa clásica hellmanns sin tacc doypack 475 g.,hellmanns,2889.0,2889.0,1.0 un
2026-06-21,fideos guiseros moño carrefour classic 500 g.,carrefour,1627.5,1750.0,1.0 un
2026-06-21,caldo de verdura maggi 12 uni,maggi,1270.5,1815.0,1.0 un
2026-06-21,harina de trigo morixe 0000 1 kg.,morixe,1369.0,1369.0,1.0 un
2026-06-21,harina de trigo morixe 000 1 kg.,morixe,999.0,999.0,1.0 un
2026-06-21,puré de papas instantáneo carrefour classic 100 g.,carrefour,1161.0,1290.0,1.0 un
2026-06-21,sal fina dos anclas en paquete 500 grs,dos anclas,1429.0,1429.0,1.0 un
2026-06-21,fideos tirabuzones favorita fortificado 500 g.,favorita,999.0,999.0,1.0 un
2026-06-21,fideos spaghetti fortificado favorita 500 g.,favorita,999.0,999.0,1.0 un
2026-06-21,harina de trigo pureza 0000 1 kg.,pureza,1485.0,1485.0,1.0 un
2026-06-21,harina pureza especial para pizzas 1 kg.,pureza,2118.67,2118.67,1.0 un
2026-06-21,pimentón 50 g.,genérico,999.0,1199.0,1.0 un
2026-06-21,aceite en aerosol carrefour classic girasol 150 cc.,carrefour,3175.9,3890.0,1.0 un
2026-06-21,aceite de girasol cañuelas 1.5 l.,cañuelas,5150.0,6529.0,1.0 un
2026-06-21,mayonesa natura 475 g.,natura,3039.0,3039.0,1.0 un
2026-06-21,arroz molinos ala parboil bolsa 1 kg.,molinos ala,2290.0,2290.0,1.0 un
2026-06-21,vinagre de alcohol carrefour classic 1 l.,carrefour,1395.0,1550.0,1.0 un
2026-06-21,sal fina celusal paquete 500 g.,celusal,1549.0,1549.0,1.0 un
2026-06-21,aceite de girasol cocinero 1.5 l.,cocinero,5880.0,5880.0,1.0 un
2026-06-21,aceitunas verdes descarozadas nucete dp 220 grs,nucete,1949.0,1949.0,1.0 un
2026-06-21,aceite de girasol carrefour classic pet 900 ml,carrefour,3092.6,3290.0,1.0 un
2026-06-21,fideo tirabuzones bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-06-21,fideo spaghetti bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-06-21,fideos codos bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-06-21,fideos mostachol bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-06-21,atún en trozos al natural bulnez en lata 170 g.,bulnez,2841.0,2841.0,1.0 un
2026-06-21,tomate perita entero bulnez en lata 400 g.,bulnez,998.0,998.0,1.0 un
2026-06-21,puré de tomates bulnez 520 g.,bulnez,721.0,721.0,1.0 un
2026-06-21,salsa filetto knorr 340 g.,knorr,1493.33,1493.33,1.0 un
2026-06-21,salsa pizza knorr 340 g.,knorr,1493.33,1493.33,1.0 un
2026-06-21,avena instantanea carrefour classic pouch 300 g.,carrefour,1292.7,1390.0,1.0 un
2026-06-21,orégano el mercado 50 g.,el mercado,929.0,929.0,1.0 un
2026-06-21,sal fina bulnez en bolsa 500 g.,bulnez,988.0,988.0,1.0 un
2026-06-21,caldo knorr de gallina deshidratado 12 cubos.,knorr,2990.0,2990.0,1.0 un
2026-06-21,arroz integral gallo en bolsa 500 g,gallo,1459.0,1459.0,1.0 un
2026-06-21,lentejas secas remojadas carrefour classic en lata 300 g.,carrefour,891.87,959.0,1.0 un
2026-06-21,bizcochuelo exquisita de vainilla 540 g.,exquisita,3675.0,3675.0,1.0 un
2026-06-21,pan rallado preferido fortificado 500 g.,preferido,1889.0,1889.0,1.0 un
2026-06-21,puré de papas maggi original 125 grs,maggi,1984.5,2835.0,1.0 un
2026-06-21,fideos cinta caserito don vicente en bolsa 500 g.,don vicente,3245.0,3245.0,1.0 un
2026-06-21,fideos cinta fetuccini don vicente 500 grs.,don vicente,3245.0,3245.0,1.0 un
2026-06-21,fideos tirabuzones n28 matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,fideos spaghetti n3 matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,avena instantanea morixe 400 g.,morixe,2195.0,2195.0,1.0 un
2026-06-21,fideos integrales tirabuzon matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-06-21,fideos mostacholes n52 matarazzo rayado 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,arroz doble gallo 500 g,gallo,2039.0,2039.0,1.0 un
2026-06-21,palitos salados carrefour classic 115 g.,carrefour,1395.0,1550.0,1.0 un
2026-06-21,papas fritas carrefour classic corte tradicional 150 g.,carrefour,2305.1,2890.0,1.0 un
2026-06-21,ketchup hellmanns regular doypack 500 g.,hellmanns,4399.0,4399.0,1.0 un
2026-06-21,caldo de gallina maggi 12 uni,maggi,1270.5,1815.0,1.0 un
2026-06-21,arvejas secas remojadas inalpa lata 300 g.,inalpa,725.0,725.0,1.0 un
2026-06-21,harina leudante pureza con vitamina d 1 kg.,pureza,1800.0,1800.0,1.0 un
2026-06-21,esencia de vainilla alicante pet 100 cc.,alicante,2049.0,2049.0,1.0 un
2026-06-21,fideos cinta tallarin carrefour classic 500 g.,carrefour,1046.5,1290.0,1.0 un
2026-06-21,fideos mostachol rayado carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-06-21,fideos guiseros codo carrefour classic 500 g.,carrefour,1046.5,1290.0,1.0 un
2026-06-21,fideos tirabuzones carrefour classic 500 g.,carrefour,1046.5,1290.0,1.0 un
2026-06-21,harina integral fina chacabuco 1 kg.,chacabuco,1699.0,1699.0,1.0 un
2026-06-21,harina de trigo 0000 chacabuco 1 kg.,chacabuco,1289.0,1289.0,1.0 un
2026-06-21,tomate triturado don francisco botella 950 g.,don francisco,2600.0,2600.0,1.0 un
2026-06-21,aceite de oliva extra virgen cocinero intenso 500 cc.,cocinero,12558.0,13650.0,1.0 un
2026-06-21,tomate triturado carrefour classic 970 g.,carrefour,2222.7,2390.0,1.0 un
2026-06-21,vinagre de alcohol casalta 1 lt,casalta,1709.0,1709.0,1.0 un
2026-06-21,harina integral pureza 1 kg.,pureza,1929.0,1929.0,1.0 un
2026-06-21,atún desmenuzado bulnez al natural 170 g.,bulnez,1390.0,1390.0,1.0 un
2026-06-21,fideos mostacholes rayados favorita fortificado 500 g.,favorita,999.0,999.0,1.0 un
2026-06-21,duraznos en mitades light carrefour classic 800 g,carrefour,1992.9,2890.0,1.0 un
2026-06-21,sal fina dos estrellas 500 g.,dos estrellas,779.0,779.0,1.0 un
2026-06-21,fideos coditos lucchetti 500 g.,lucchetti,1489.0,1489.0,1.0 un
2026-06-21,pan rallado carrefour classic 1 kg.,carrefour,2486.4,2590.0,1.0 un
2026-06-21,aceite de oliva oliovita extra virgen 500 cc.,oliovita,14599.0,14599.0,1.0 un
2026-06-21,arroz molinos ala largo fino 00000 bolsa 500 g.,molinos ala,1140.0,1140.0,1.0 un
2026-06-21,puré de tomate salsati 520 g.,bc,1265.0,1265.0,1.0 un
2026-06-21,tomate perita cubeteado arcor 400 g.,arcor,1635.0,1635.0,1.0 un
2026-06-21,tomate perita arcor 400 g.,arcor,1439.0,1439.0,1.0 un
2026-06-21,aceite de girasol natura 900 cc.,natura,4405.0,4405.0,1.0 un
2026-06-21,polenta instantánea carrefour classic 500 grs,carrefour,622.11,699.0,1.0 un
2026-06-21,aceite de girasol cocinero 900 cc.,cocinero,4085.0,4085.0,1.0 un
2026-06-21,harina leudante caserita x 1 kg,caserita,1449.0,1449.0,1.0 un
2026-06-21,arroz molinos ala doble carolina bolsa 1 kg.,molinos ala,3529.0,3529.0,1.0 un
2026-06-21,mayonesa natura 950 g.,natura,5959.0,5959.0,1.0 un
2026-06-21,picadillo de carne swift 90 g.,swift,1280.0,1280.0,1.0 un
2026-06-21,harina de trigo 000 bulnez 1 kg,bulnez,699.0,798.0,1.0 un
2026-06-21,arroz blanco shangrila 1 kg,shangrila,1050.0,1050.0,1.0 un
2026-06-21,lentejón carrefour classic 400 grs,carrefour,1990.0,1990.0,1.0 un
2026-06-21,maíz pisingallo carrefour classic 400 grs,carrefour,899.0,899.0,1.0 un
2026-06-21,fideos ramen arcor sabor carne 70 grs,arcor,1549.0,1549.0,1.0 un
2026-06-21,fideos ramen arcor sabor pollo 70 grs,arcor,1549.0,1549.0,1.0 un
2026-06-21,tomate triturado corper sin gluten 910 grs,corper,2599.0,2599.0,1.0 un
2026-06-21,polenta instantánea molinos ala 500 grs,molinos ala,1070.0,1070.0,1.0 un
2026-06-21,papas fritas bulnez sabor original en tubo 100 grs,bulnez,2290.0,2612.0,1.0 un
2026-06-21,papas fritas bulnez sabor queso y cebolla en tubo 100 grs,bulnez,2290.0,2612.0,1.0 un
2026-06-21,papas fritas carrefour classic en bolsa 250 grs,carrefour,4278.0,4650.0,1.0 un
2026-06-21,lentejas secas remojadas carrefour classic 340 grs,carrefour,1013.7,1090.0,1.0 un
2026-06-21,fideo tallarin bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-06-21,harina de trigo bulnez 000 1 kg,bulnez,699.0,798.0,1.0 un
2026-06-21,harina de trigo 0000 bulnez 1 kg.,bulnez,1028.0,1028.0,1.0 un
2026-06-21,aceitunas verdes en rodajas carrefour classic 150 grs,carrefour,1774.5,1950.0,1.0 un
2026-06-21,polvo para hornear carrefour classic 50 g.,carrefour,966.0,1050.0,1.0 un
2026-06-21,bicarbonato de sodio carrefour classic 50 g.,carrefour,677.97,729.0,1.0 un
2026-06-21,escencia de vainilla carrefour classic en botella 110 cc.,carrefour,1071.0,1190.0,1.0 un
2026-06-21,aceitunas descarozadas morixe dp 300 g.,morixe,2450.0,2450.0,1.0 un
2026-06-21,caldo de verdura knorr cero sodio 12 uni,knorr,3569.0,3569.0,1.0 un
2026-06-21,salsa pomarola tradicional knorr 340 g.,knorr,1493.33,1493.33,1.0 un
2026-06-21,salsa pizza knorr 200 g.,knorr,1009.0,1009.0,1.0 un
2026-06-21,avena tradicional carrefour classic pouch 300 g.,carrefour,1292.7,1390.0,1.0 un
2026-06-21,sal gruesa bulnez en bolsa 1 kg.,bulnez,1415.0,1415.0,1.0 un
2026-06-21,caldo de carne knorr en cubos 12 uni,knorr,2990.0,2990.0,1.0 un
2026-06-21,bizcochuelo exquisita de chocolate 540 g.,exquisita,4410.0,4410.0,1.0 un
2026-06-21,brownies de chocolate exquisita 425 g.,exquisita,4999.0,4999.0,1.0 un
2026-06-21,arroz parboil gallo oro en bolsa 500 g,gallo,1435.0,1435.0,1.0 un
2026-06-21,arroz parboil gallo oro en caja 1 kg,gallo,3409.0,3409.0,1.0 un
2026-06-21,puré de papas maggi original 200 grs,maggi,2975.0,4250.0,1.0 un
2026-06-21,aceite de girasol en aerosol fritolim clásico 120 g,cocinero,4899.0,4899.0,1.0 un
2026-06-21,fideos guiseros moños don vicente en bolsa 500 g.,don vicente,3849.0,3849.0,1.0 un
2026-06-21,fideos tallarines n5 matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,fideos sin tacc spaghetti matarazzo 500 g.,matarazzo,4189.0,4189.0,1.0 un
2026-06-21,fideos guiseros tirabuzon lucchetti 3 vegetales 500 g.,luchetti,1739.0,1739.0,1.0 un
2026-06-21,fideos integrales spaghetti matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-06-21,fideos tirabuzon matarazzo 3 vegetales 500 g.,matarazzo,2199.0,2199.0,1.0 un
2026-06-21,fideos coditos terrabusi 500 g.,terrabusi,1200.0,1200.0,1.0 un
2026-06-21,fideos penne rigante matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,salsa bbq dánica dp 220 g.,dánica,1600.0,1600.0,1.0 un
2026-06-21,mayonesa  d´ fiesta 500 cc.,fiesta,1929.0,1929.0,1.0 un
2026-06-21,mayonesa dánica dp 500 g.,dánica,2049.0,2049.0,1.0 un
2026-06-21,arroz doble carolina gallo en caja 1 kg,gallo,4169.0,4169.0,1.0 un
2026-06-21,papas fritas acanaladas pehuamar 135 g.,pehuamar,3119.2,3899.0,1.0 un
2026-06-21,ravioles la salteña de jamón y muzzarella en blister 450 g.,la salteña,4199.0,4199.0,1.0 un
2026-06-21,ravioles la salteña de pollo y verdura 450 g.,la salteña,4199.0,4199.0,1.0 un
2026-06-21,nachos macritas restaurant style 250 g.,macritas,4665.0,4665.0,1.0 un
2026-06-21,aceite de oliva cocinero extra virgen pet 500 cc.,cocinero,13650.0,13650.0,1.0 un
2026-06-21,almidón de maíz maizena clásica sin tacc 500 g.,maizena,3659.0,3659.0,1.0 un
2026-06-21,almidón de maíz maizena clásica sin tacc 220 g,maizena,2229.0,2229.0,1.0 un
2026-06-21,arroz largo fino crucero 00000 1 kg.,crucero,999.0,1280.0,1.0 un
2026-06-21,palitos de maíz sabor queso carrefour classic 145 g.,carrefour,2025.0,2250.0,1.0 un
2026-06-21,mani pelado salado carrefour classic 115 g.,carrefour,1137.5,1250.0,1.0 un
2026-06-21,papas fritas carrefour classic corte americano 150 g.,carrefour,2460.5,2890.0,1.0 un
2026-06-21,harina pureza con masa madre para pizza 1 kg.,pureza,2510.0,2510.0,1.0 un
2026-06-21,palitos salados krachitos 110 g.,krachitos,1665.0,1665.0,1.0 un
2026-06-21,flan royal de vainilla 60 g.,royal,1450.0,1450.0,1.0 un
2026-06-21,hummus kyros clásico 230 g.,kyros,3990.0,3990.0,1.0 un
2026-06-21,sopa instantánea knorr quick zapallo balance 5 sobres,knorr,3455.0,3455.0,1.0 un
2026-06-21,gelatina royal sabor frutos rojos 25 g,genérico,1400.0,1400.0,1.0 un
2026-06-21,harina morixe para pizza 1 kg.,morixe,1859.0,1859.0,1.0 un
2026-06-21,aceitunas verdes descarozadas carrefour classic 140 grs,carrefour,2385.0,2650.0,1.0 un
2026-06-21,aceituna verde carrefour classic dp 170 g.,carrefour,1539.4,1790.0,1.0 un
2026-06-21,maní pelado y salado  en bolsa 500 g.,genérico,3699.0,3699.0,1.0 un
2026-06-21,tomate perita cubeteados carrefour classic 400 g.,carrefour,1392.0,1450.0,1.0 un
2026-06-21,harina de trigo tassara tipo 000 1 kg.,tassara,935.0,935.0,1.0 un
2026-06-21,aceite de girasol legitimo 1.5 lt.,legitimo,5799.0,5799.0,1.0 un
2026-06-21,lomito de atún al natural la campagnola 170 grs,la campagnola,5745.0,5745.0,1.0 un
2026-06-21,arvejas secas remojadas arcor 300 g.,arcor,1049.0,1049.0,1.0 un
2026-06-21,porotos secos remojados inalpa lata 300 g.,inalpa,1089.0,1089.0,1.0 un
2026-06-21,garbanzos inalpa secos remojados lata 300 g.,inalpa,929.0,929.0,1.0 un
2026-06-21,jardinera inalpa hortalizas y legumbres lata 300 g.,inalpa,979.0,979.0,1.0 un
2026-06-21,sopa crema knorr zapallo con nuez moscada 70 g,knorr,2589.0,2589.0,1.0 un
2026-06-21,sopa de letras knorr con vegetales 107.5 g.,knorr,2745.0,2745.0,1.0 un
2026-06-21,sopa de pollo knorr con cabello de ángel 105.6 g.,knorr,2745.0,2745.0,1.0 un
2026-06-21,sopa de vegetales knorr con caracolitos tricolor 107.5 g.,knorr,2745.0,2745.0,1.0 un
2026-06-21,caldo de verdura maggi 6 uni,maggi,741.3,1059.0,1.0 un
2026-06-21,caldo de carne maggi 12 uni,maggi,1319.5,1885.0,1.0 un
2026-06-21,pimentón dulce alicante sobre 50 g.,alicante,1850.0,1850.0,1.0 un
2026-06-21,fideos de sémola cinta spaghetti carrefour classic 500 g.,carrefour,1046.5,1290.0,1.0 un
2026-06-21,harina integral pureza con levadura pizza 1 kg.,pureza,1975.0,1975.0,1.0 un
2026-06-21,provenzal alicante sobre 50 g.,alicante,2549.0,2549.0,1.0 un
2026-06-21,orégano alicante sobre 50 g.,alicante,2859.0,2859.0,1.0 un
2026-06-21,saborizador alicante panceta hierba sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-06-21,capelletini tridicci fortificado giacomo 500 g.,giacomo,5549.0,5549.0,1.0 un
2026-06-21,capelletini jamón queso fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-06-21,saborizador albahaca y ajo alicante sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-06-21,arvejas secas remojadas doña pupa tetra 340 g.,doña pupa,745.0,745.0,1.0 un
2026-06-21,harina de trigo 000 ultra refinada cañuelas 1 kg.,cañuelas,995.0,995.0,1.0 un
2026-06-21,chizitos de maíz pehuamar maicitos 125 g.,pehuamar,2879.2,3599.0,1.0 un
2026-06-21,arroz integral molinos ala bolsa 1 kg.,molinos ala,2205.0,2205.0,1.0 un
2026-06-21,aceite de girasol pureza 900 cc.,pureza,3999.0,3999.0,1.0 un
2026-06-21,ajo en polvo pergola 25 g. sin tacc,pergola,550.0,550.0,1.0 un
2026-06-21,ketchup natura 500 cc.,natura,3400.0,3400.0,1.0 un
2026-06-21,pan rallado morixe 1 kg.,morixe,2835.0,2835.0,1.0 un
2026-06-21,aceite en aerosol cañuelas de girasol 187 cc,cañuelas,4399.0,4399.0,1.0 un
2026-06-21,champignones en trozos bulnez en lata 400 grs,bulnez,2935.0,2935.0,1.0 un
2026-06-21,puré de papas y zapallo instantáneo carrefour classic 100 g.,carrefour,1662.5,1750.0,1.0 un
2026-06-21,mayonesa heinz con jugo de limón 350 g.,heinz,2609.0,2609.0,1.0 un
2026-06-21,fideos dedalitos favorita bolsa 500 g.,favorita,999.0,999.0,1.0 un
2026-06-21,atún desmenuzado en aceite bulnez 170 grs,bulnez,1390.0,1390.0,1.0 un
2026-06-21,polvo para hornear royal 100 g.,royal,2750.0,2750.0,1.0 un
2026-06-21,fideos cabello de ángel lucchetti 500 g.,lucchetti,2410.0,2410.0,1.0 un
2026-06-21,caldo de verduras carrefour classic caja 12 u.,carrefour,1264.9,1390.0,1.0 un
2026-06-21,fideos monos lucchetti bolsa 500 g.,lucchetti,2409.0,2409.0,1.0 un
2026-06-21,sal gruesa carrefour classic 1 kg,carrefour,1462.8,1590.0,1.0 un
2026-06-21,sal fina carrefour classic en bolsa 500 grs,carrefour,1082.9,1190.0,1.0 un
2026-06-21,fideos dedalitos lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-06-21,fideos letritas lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-06-21,fideos ave maría lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-06-21,fideos coditos rayados matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-06-21,aceite en aerosol natura 120 cc.,natura,4419.0,4419.0,1.0 un
2026-06-21,tomate cubeteado la campagnola 400 g.,bc,1850.0,1850.0,1.0 un
2026-06-21,pan rallado mamá cocina fortificado 500 g.,mamá cocina,1425.0,1425.0,1.0 un
2026-06-21,jugo de limón minerva pet 500 cc.,minerva,3465.0,3465.0,1.0 un
2026-06-21,mostaza natura 500 g.,natura,2199.0,2199.0,1.0 un
2026-06-21,ketchup natura 250 cc.,natura,1739.0,1739.0,1.0 un
2026-06-21,lomito de atún al natural carrefour classic x3 80 grs,carrefour,4828.5,5550.0,1.0 un
2026-06-21,mayonesa con aceite de oliva mayoliva doy pack 500 cc,mayoliva,4989.0,4989.0,1.0 un
2026-06-21,orégano 50 g.,genérico,999.0,1119.0,1.0 un
2026-06-21,laurel en hojas 25 g.,genérico,599.0,599.0,1.0 un
2026-06-21,ajo picado deshidratado 50 g.,genérico,1169.0,1169.0,1.0 un
2026-06-21,ají molido x 50 g.,genérico,1279.0,1279.0,1.0 un
2026-06-21,adobo para pizza 50 g.,genérico,1099.0,1099.0,1.0 un
2026-06-21,lomito de atún en aceite carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-06-21,lomito de atún al natural carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-06-21,esencia de vainilla dos anclas pet 100 cc.,dos anclas,2030.0,2030.0,1.0 un
2026-06-21,mayonesa natura 237 g.,natura,1549.0,1549.0,1.0 un
2026-06-21,sal gruesa dos anclas caja 500 g.,dos anclas,1349.0,1349.0,1.0 un
2026-06-21,sal parrillera dos anclas caja 500 g.,dos anclas,1359.0,1359.0,1.0 un
2026-06-21,vinagre de alcohol menoyo 1 lt,menoyo,1750.0,1750.0,1.0 un
2026-06-21,polenta carrefour classic bolsa 1 kg.,carrefour,1002.8,1090.0,1.0 un
2026-06-21,vinagre de alcohol alcazar 1 lt,alcazar,1319.0,1319.0,1.0 un
2026-06-21,sal fina celusal caja 500 g.,celusal,1785.0,1785.0,1.0 un
2026-06-21,fideos moños matarazzo 500 g.,matarazzo,2725.0,2725.0,1.0 un
2026-06-21,tomate perita la campagnola 400 g.,la campagnola,1579.0,1579.0,1.0 un
2026-06-21,sal fina dos anclas caja 500 g.,dos anclas,1619.0,1619.0,1.0 un
2026-06-21,harina de trigo 0000 caserita 1 kg.,caserita,1299.0,1299.0,1.0 un
2026-06-21,polenta presto pronta 4 quesos 250 grs,presto pronta,1459.0,1459.0,1.0 un
2026-06-21,polenta presto pronta vegetales 250 grs,presto pronta,1459.0,1459.0,1.0 un
2026-06-21,avena instantánea quaker en caja 500 grs,quaker,3399.0,3399.0,1.0 un
2026-06-21,pulpa de tomate carrefour classic tetra 520 grs,carrefour,818.09,899.0,1.0 un
2026-06-21,snack de arroz molinos ala sabor cebolla y crema 80 grs,molinos ala,2119.0,2119.0,1.0 un
2026-06-21,galletitas saladas saladix sabor pizza 40 grs,saladix,999.0,999.0,1.0 un
2026-06-21,galletitas original club social x6 24 grs,club social,2600.22,2600.22,1.0 un
2026-06-21,paté de foie bulnez en lata 90 grs,bulnez,799.0,799.0,1.0 un
2026-06-21,premezcla brownie carrefour classic sin gluten 400 grs,carrefour,1446.9,1950.0,1.0 un
2026-06-21,rocio vegetal en aerosol manteca carrefour classic 150 ml,carrefour,3771.0,4190.0,1.0 un
2026-06-21,arroz largo fino bulnez 1 kg,bulnez,1280.0,1280.0,1.0 un
2026-06-21,harina de trigo 0000 bulnez 1 kg,bulnez,1028.0,1028.0,1.0 un
2026-06-21,baguetin carrefour classic sabor jamón 70 grs,carrefour,955.5,1050.0,1.0 un
2026-06-21,puré de tomate italia carrefour extra 520 grs,carrefour,3710.7,5190.0,1.0 un
2026-06-21,jardinera 4 legumbres carrefour classic 300 grs,carrefour,845.5,1250.0,1.0 un
2026-06-21,papas fritas bulnez sabor cheddar en tubo 100 grs,bulnez,2290.0,2612.0,1.0 un
2026-06-21,salsa barbacoa hellmanns dp 250 grs,hellmanns,2699.0,2699.0,1.0 un
2026-06-21,nuez moscada molida la parmesana en sobre 15 grs,la parmesana,1139.0,1139.0,1.0 un
2026-06-21,papas fritas corte americano krachitos 275 grs,krachitos,6519.0,6519.0,1.0 un
2026-06-21,salsa de soja carrefour classic 300 ml,carrefour,2585.0,2750.0,1.0 un
2026-06-21,tomate perita pelado salsati 400 g.,salsati,1805.0,1805.0,1.0 un
2026-06-21,garbanzos secos remojados carrefour classic 340 grs,carrefour,1024.6,1090.0,1.0 un
2026-06-21,harina de trigo 00 chacabuco napolitana 1 kg,chacabuco,2649.0,2649.0,1.0 un
2026-06-21,chips de chocolate amargo carrefour classic 150 g.,carrefour,2572.1,2890.0,1.0 un
2026-06-21,tomate perita carrefour extra 400 g.,carrefour,1625.4,2650.0,1.0 un
2026-06-21,puré chef 100 grs,chef,1400.0,2000.0,1.0 un
2026-06-21,galletitas sabor original rex 225 g.,rex,3085.0,3085.0,1.0 un
2026-06-21,maicitos clásicos pehuamar 265 g.,pehuamar,4719.2,5899.0,1.0 un
2026-06-21,atún en trozos en aceite bulnez en lata 170 g.,bulnez,2841.0,2841.0,1.0 un
2026-06-21,almidón de maiz carrefour classic 500 grs,carrefour,1922.8,2090.0,1.0 un
2026-06-21,fideos nido huevo carrefour classic 500 g.,carrefour,2528.6,2690.0,1.0 un
2026-06-21,azúcar impalpable carrefour classic en sobre 100 grs,carrefour,622.11,699.0,1.0 un
2026-06-21,jugo de limón bulnez en botella 1000 cc.,bulnez,3505.0,3505.0,1.0 un
2026-06-21,jugo de limón bulnez en botella 500 cc.,bulnez,1947.0,1947.0,1.0 un
2026-06-21,choclo entero amarillo bulnez en lata 300 g.,bulnez,1130.0,1130.0,1.0 un
2026-06-21,choclo en crema amarillo bulnez 300 g.,bulnez,869.0,869.0,1.0 un
2026-06-21,sopa crema de choclo con puerro knorr 70 g,knorr,2745.0,2745.0,1.0 un
2026-06-21,salsa guiso y arroces knorr 340 g.,knorr,1499.0,1499.0,1.0 un
