Date,Product,Brand,Price,List_Price,Unit
2026-05-31,mostaza savora original doypack 250 g.,savora,1639.0,1639.0,1.0 un
2026-05-31,ketchup hellmanns regular doypack 250 g.,hellmanns,2489.0,2489.0,1.0 un
2026-05-31,harina leudante pureza con vitamina d 1 kg.,pureza,1800.0,1800.0,1.0 un
2026-05-31,fideos guiseros moño carrefour classic 500 g.,carrefour,1292.7,1750.0,1.0 un
2026-05-31,caldo de verdura maggi 12 uni,maggi,1815.0,1815.0,1.0 un
2026-05-31,tomate triturado carrefour classic 970 g.,carrefour,2222.7,2390.0,1.0 un
2026-05-31,harina de trigo morixe 0000 1 kg.,morixe,1299.0,1299.0,1.0 un
2026-05-31,harina de trigo morixe 000 1 kg.,morixe,999.0,999.0,1.0 un
2026-05-31,puré de papas instantáneo carrefour classic 100 g.,carrefour,1071.0,1190.0,1.0 un
2026-05-31,sal fina dos anclas en paquete 500 grs,dos anclas,1429.0,1429.0,1.0 un
2026-05-31,fideos tirabuzones favorita fortificado 500 g.,favorita,749.25,999.0,1.0 un
2026-05-31,harina pureza especial para pizzas 1 kg.,pureza,2029.0,2029.0,1.0 un
2026-05-31,pan rallado carrefour classic 1 kg.,carrefour,2486.4,2590.0,1.0 un
2026-05-31,pimentón 50 g.,genérico,999.0,1199.0,1.0 un
2026-05-31,aceite en aerosol carrefour classic girasol 150 cc.,carrefour,3539.9,3890.0,1.0 un
2026-05-31,aceite de girasol cañuelas 1.5 l.,cañuelas,6529.0,6529.0,1.0 un
2026-05-31,mayonesa natura 475 g.,natura,3039.0,3039.0,1.0 un
2026-05-31,arroz molinos ala parboil bolsa 1 kg.,molinos ala,1575.0,2100.0,1.0 un
2026-05-31,vinagre de alcohol carrefour classic 1 l.,carrefour,1395.0,1550.0,1.0 un
2026-05-31,sal fina celusal paquete 500 g.,celusal,1549.0,1549.0,1.0 un
2026-05-31,harina de trigo 000 caserita x 1 kg,caserita,899.0,899.0,1.0 un
2026-05-31,choclo en granos carrefour classic en lata 280 grs,carrefour,920.7,1150.0,1.0 un
2026-05-31,harina leudante chacabuco 1 kg,chacabuco,1479.0,1479.0,1.0 un
2026-05-31,aceitunas verdes descarozadas nucete dp 220 grs,nucete,1949.0,1949.0,1.0 un
2026-05-31,lentejón carrefour classic 400 grs,carrefour,1990.0,1990.0,1.0 un
2026-05-31,aceite de girasol carrefour classic pet 900 ml,carrefour,3092.6,3290.0,1.0 un
2026-05-31,fideo tirabuzones bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-31,fideo spaghetti bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-31,fideos mostachol bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-31,atún en trozos al natural bulnez en lata 170 g.,bulnez,2841.0,2841.0,1.0 un
2026-05-31,tomate perita entero bulnez en lata 400 g.,bulnez,998.0,998.0,1.0 un
2026-05-31,puré de tomates bulnez 520 g.,bulnez,721.0,721.0,1.0 un
2026-05-31,salsa filetto knorr 340 g.,knorr,1499.0,1499.0,1.0 un
2026-05-31,salsa pizza knorr 340 g.,knorr,1499.0,1499.0,1.0 un
2026-05-31,avena instantanea carrefour classic pouch 300 g.,carrefour,1292.7,1390.0,1.0 un
2026-05-31,sal fina bulnez en bolsa 500 g.,bulnez,988.0,988.0,1.0 un
2026-05-31,arroz integral gallo en bolsa 500 g.,gallo,1459.0,1459.0,1.0 un
2026-05-31,choclo amarillo cremoso carrefour classic 300 grs,carrefour,991.9,1090.0,1.0 un
2026-05-31,lentejas secas remojadas carrefour classic en lata 300 g.,carrefour,891.87,959.0,1.0 un
2026-05-31,pan rallado preferido fortificado 1 kg.,preferido,3589.0,3589.0,1.0 un
2026-05-31,puré de papas maggi original 125 grs,maggi,2835.0,2835.0,1.0 un
2026-05-31,fideos cinta caserito don vicente en bolsa 500 g.,don vicente,2620.0,3493.33,1.0 un
2026-05-31,avena instantanea morixe 400 g.,morixe,2195.0,2195.0,1.0 un
2026-05-31,fideos guiseros tirabuzon lucchetti 3 vegetales 500 g.,luchetti,2049.0,2049.0,1.0 un
2026-05-31,fideos integrales spaghetti matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-05-31,fideos integrales tirabuzon matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-05-31,fideos tirabuzon matarazzo 3 vegetales 500 g.,matarazzo,2199.0,2199.0,1.0 un
2026-05-31,fideos penne rigante matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-05-31,aceite de oliva cocinero extra virgen pet 500 cc.,cocinero,13650.0,13650.0,1.0 un
2026-05-31,palitos salados carrefour classic 115 g.,carrefour,1395.0,1550.0,1.0 un
2026-05-31,papas fritas carrefour classic corte tradicional 150 g.,carrefour,2394.1,2690.0,1.0 un
2026-05-31,harina morixe para pizza 1 kg.,morixe,1859.0,1859.0,1.0 un
2026-05-31,ketchup hellmanns regular doypack 500 g.,hellmanns,4199.0,4199.0,1.0 un
2026-05-31,caldo de gallina maggi 12 uni,maggi,1815.0,1815.0,1.0 un
2026-05-31,pimentón dulce alicante sobre 50 g.,alicante,1850.0,1850.0,1.0 un
2026-05-31,esencia de vainilla alicante pet 100 cc.,alicante,2049.0,2049.0,1.0 un
2026-05-31,fideos cinta tallarin carrefour classic 500 g.,carrefour,991.9,1290.0,1.0 un
2026-05-31,fideos mostachol rayado carrefour classic 500 g.,carrefour,991.9,1290.0,1.0 un
2026-05-31,fideos tirabuzones carrefour classic 500 g.,carrefour,991.9,1290.0,1.0 un
2026-05-31,harina integral fina chacabuco 1 kg.,chacabuco,1589.0,1589.0,1.0 un
2026-05-31,harina de trigo 000 ultra refinada cañuelas 1 kg.,cañuelas,1025.0,1025.0,1.0 un
2026-05-31,vinagre de alcohol casalta 1 l.,casalta,1709.0,1709.0,1.0 un
2026-05-31,harina integral pureza 1 kg.,pureza,1929.0,1929.0,1.0 un
2026-05-31,mostaza natura 250 g.,natura,1109.0,1109.0,1.0 un
2026-05-31,atún desmenuzado bulnez al natural 170 g.,bulnez,1390.0,1390.0,1.0 un
2026-05-31,fideos coditos rayados favorita fortificado 500 g.,favorita,749.25,999.0,1.0 un
2026-05-31,fideos spaghetti fortificado favorita 500 g.,favorita,749.25,999.0,1.0 un
2026-05-31,sal fina dos estrellas 500 g.,dos estrellas,779.0,779.0,1.0 un
2026-05-31,duraznos amarillos en mitades carrefour classic 820 g.,carrefour,2629.9,2890.0,1.0 un
2026-05-31,caldo de verduras carrefour classic caja 12 u.,carrefour,1264.9,1390.0,1.0 un
2026-05-31,fideos coditos lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-05-31,fideos coditos rayados matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-05-31,harina de trigo pureza 0000 1 kg.,pureza,1485.0,1485.0,1.0 un
2026-05-31,ketchup natura 250 cc.,natura,1739.0,1739.0,1.0 un
2026-05-31,aceite de oliva oliovita extra virgen 500 cc.,oliovita,14599.0,14599.0,1.0 un
2026-05-31,arroz molinos ala largo fino 00000 bolsa 500 g.,molinos ala,787.5,1050.0,1.0 un
2026-05-31,puré de tomate salsati 520 g.,bc,1265.0,1265.0,1.0 un
2026-05-31,aceite de girasol natura 900 cc.,natura,4405.0,4405.0,1.0 un
2026-05-31,lomito de atún al natural carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-31,aceite de girasol cocinero 900 cc.,cocinero,4085.0,4085.0,1.0 un
2026-05-31,arroz molinos ala doble carolina bolsa 1 kg.,molinos ala,2437.5,3250.0,1.0 un
2026-05-31,fideos moños matarazzo 500 g.,matarazzo,2899.0,2899.0,1.0 un
2026-05-31,mayonesa natura 950 g.,natura,5959.0,5959.0,1.0 un
2026-05-31,pate de foie swift lata 90 g.,swift,1280.0,1280.0,1.0 un
2026-05-31,aceite de girasol cocinero 1.5 l.,cocinero,6469.0,6469.0,1.0 un
2026-05-31,arroz blanco shangrila 1 kg,shangrila,1050.0,1050.0,1.0 un
2026-05-31,maíz pisingallo carrefour classic 400 grs,carrefour,899.0,899.0,1.0 un
2026-05-31,fideos ramen arcor sabor pollo 70 grs,arcor,1549.0,1549.0,1.0 un
2026-05-31,polenta instantánea molinos ala 500 grs,molinos ala,1070.0,1070.0,1.0 un
2026-05-31,papas fritas bulnez sabor original en tubo 100 grs,bulnez,2612.0,2612.0,1.0 un
2026-05-31,papas fritas bulnez sabor queso y cebolla en tubo 100 grs,bulnez,2612.0,2612.0,1.0 un
2026-05-31,papas fritas carrefour classic en bolsa 250 grs,carrefour,4278.0,4650.0,1.0 un
2026-05-31,lentejas secas remojadas carrefour classic 340 grs,carrefour,1013.7,1090.0,1.0 un
2026-05-31,fideo tallarin bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-31,harina de trigo bulnez 000 1 kg,bulnez,798.0,798.0,1.0 un
2026-05-31,harina de trigo 0000 bulnez 1 kg.,bulnez,1028.0,1028.0,1.0 un
2026-05-31,aceitunas verdes en rodajas carrefour classic 150 grs,carrefour,1774.5,1950.0,1.0 un
2026-05-31,fideos codos bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-05-31,polvo para hornear carrefour classic 50 g.,carrefour,966.0,1050.0,1.0 un
2026-05-31,bicarbonato de sodio carrefour classic 50 g.,carrefour,677.97,729.0,1.0 un
2026-05-31,atún en trozos en aceite bulnez en lata 170 g.,bulnez,2841.0,2841.0,1.0 un
2026-05-31,escencia de vainilla carrefour classic en botella 110 cc.,carrefour,1071.0,1190.0,1.0 un
2026-05-31,choclo entero amarillo bulnez en lata 300 g.,bulnez,1130.0,1130.0,1.0 un
2026-05-31,aceitunas descarozadas morixe dp 300 g.,morixe,2450.0,2450.0,1.0 un
2026-05-31,caldo de verdura knorr cero sodio 12 uni,knorr,3569.0,3569.0,1.0 un
2026-05-31,salsa pomarola tradicional knorr 340 g.,knorr,1499.0,1499.0,1.0 un
2026-05-31,salsa pizza knorr 200 g.,knorr,1009.0,1009.0,1.0 un
2026-05-31,avena tradicional carrefour classic pouch 300 g.,carrefour,1292.7,1390.0,1.0 un
2026-05-31,sal gruesa bulnez en bolsa 1 kg.,bulnez,1415.0,1415.0,1.0 un
2026-05-31,caldo de carne knorr en cubos 12 uni,knorr,2839.0,2839.0,1.0 un
2026-05-31,paté de foie carrefour classic 90 g.,carrefour,909.09,999.0,1.0 un
2026-05-31,premezcla para pizza y pan puereza sin tacc 500 g.,pureza,3869.0,3869.0,1.0 un
2026-05-31,fideos tirabuzón don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-31,fideos tallarin don bernabeu 500 g.,don bernabeu,849.0,849.0,1.0 un
2026-05-31,brownies de chocolate exquisita 425 g.,exquisita,4999.0,4999.0,1.0 un
2026-05-31,gelatina light exquista de frutilla 25 g.,exquisita,1299.0,1299.0,1.0 un
2026-05-31,arroz parboil gallo oro en bolsa 500 g.,gallo,1435.0,1435.0,1.0 un
2026-05-31,bizcochuelo exquisita de vainilla 540 g.,exquisita,3675.0,3675.0,1.0 un
2026-05-31,pan rallado preferido fortificado 500 g.,preferido,1884.62,1884.62,1.0 un
2026-05-31,puré de papas maggi original 200 grs,maggi,4250.0,4250.0,1.0 un
2026-05-31,aceite de girasol en aerosol fritolim clásico 120 g.,cocinero,3674.25,4899.0,1.0 un
2026-05-31,fideos cinta fetuccini don vicente 500 g.,don vicente,2624.25,3499.0,1.0 un
2026-05-31,fideos penne rigate n45 lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-05-31,fideos sin tacc spaghetti matarazzo 500 g.,matarazzo,4599.0,4599.0,1.0 un
2026-05-31,arroz parboil lucchetti 500 g.,lucchetti,1205.0,1205.0,1.0 un
2026-05-31,arroz doble gallo 500 g.,gallo,2039.0,2039.0,1.0 un
2026-05-31,salsa bbq dánica dp 220 g.,dánica,1675.0,1675.0,1.0 un
2026-05-31,ketchup dánica dp 220 g.,dánica,1445.0,1445.0,1.0 un
2026-05-31,mayonesa  d´ fiesta 500 cc.,fiesta,1929.0,1929.0,1.0 un
2026-05-31,mayonesa dánica dp 500 g.,dánica,2049.0,2049.0,1.0 un
2026-05-31,papas fritas acanaladas pehuamar 135 g.,pehuamar,2729.3,3899.0,1.0 un
2026-05-31,nachos sabor a queso doritos 129 g.,doritos,5399.0,5399.0,1.0 un
2026-05-31,ravioles la salteña de jamón y muzzarella en blister 450 g.,la salteña,3019.0,4025.33,1.0 un
2026-05-31,nachos macritas restaurant style 250 g.,macritas,4400.0,4400.0,1.0 un
2026-05-31,almidón de maíz maizena clásica sin tacc 500 g.,maizena,3998.0,3998.0,1.0 un
2026-05-31,almidón de maíz maizena clásica sin tacc 220 g.,maizena,1761.75,2349.0,1.0 un
2026-05-31,arroz largo fino crucero 00000 1 kg.,crucero,960.0,1280.0,1.0 un
2026-05-31,palitos de maíz sabor queso carrefour classic 145 g.,carrefour,2025.0,2250.0,1.0 un
2026-05-31,mani pelado salado carrefour classic 115 g.,carrefour,1137.5,1250.0,1.0 un
2026-05-31,papas fritas carrefour classic corte americano 150 g.,carrefour,2745.5,2890.0,1.0 un
2026-05-31,harina pureza con masa madre para pizza 1 kg.,pureza,2549.0,2549.0,1.0 un
2026-05-31,flan royal de vainilla 60 g.,royal,1450.0,1450.0,1.0 un
2026-05-31,tomate triturado carrefour classic dp 970 g.,carrefour,2002.5,2250.0,1.0 un
2026-05-31,aceitunas verdes descarozadas carrefour classic 140 grs,carrefour,2385.0,2650.0,1.0 un
2026-05-31,mayonesa hellmanns ajo doypack 250 g.,hellmanns,2508.75,3345.0,1.0 un
2026-05-31,maní pelado y salado  en bolsa 500 g.,genérico,3499.0,3899.0,1.0 un
2026-05-31,tomate perita cubeteados carrefour classic 400 g.,carrefour,1392.0,1450.0,1.0 un
2026-05-31,aceite de girasol legitimo 1.5 lt.,legitimo,6050.0,6050.0,1.0 un
2026-05-31,aceite de girasol legitimo 900 cc.,legitimo,3700.0,3700.0,1.0 un
2026-05-31,lomito de atún al natural la campagnola 170 grs,la campagnola,5745.0,5745.0,1.0 un
2026-05-31,garbanzos inalpa secos remojados lata 300 g.,inalpa,929.0,929.0,1.0 un
2026-05-31,jardinera inalpa hortalizas y legumbres lata 300 g.,inalpa,979.0,979.0,1.0 un
2026-05-31,arvejas secas remojadas inalpa lata 300 g.,inalpa,749.0,749.0,1.0 un
2026-05-31,sopa crema knorr zapallo con nuez moscada 70 g.,knorr,2589.0,2589.0,1.0 un
2026-05-31,sopa de letras knorr con vegetales 107.5 g.,knorr,2475.0,2475.0,1.0 un
2026-05-31,sopa de pollo knorr con cabello de ángel 105.6 g.,knorr,2589.0,2589.0,1.0 un
2026-05-31,sopa de vegetales knorr con caracolitos tricolor 107.5 g.,knorr,2584.62,2584.62,1.0 un
2026-05-31,caldo de verdura maggi 6 uni,maggi,1059.0,1059.0,1.0 un
2026-05-31,caldo de carne maggi 12 uni,maggi,1885.0,1885.0,1.0 un
2026-05-31,fideos de sémola cinta spaghetti carrefour classic 500 g.,carrefour,991.9,1290.0,1.0 un
2026-05-31,fideos guiseros codo carrefour classic 500 g.,carrefour,991.9,1290.0,1.0 un
2026-05-31,tomate triturado don francisco botella 950 g.,don francisco,2600.0,2600.0,1.0 un
2026-05-31,harina integral pureza con levadura pizza 1 kg.,pureza,2130.0,2130.0,1.0 un
2026-05-31,provenzal alicante sobre 50 g.,alicante,2549.0,2549.0,1.0 un
2026-05-31,orégano alicante sobre 50 g.,alicante,2859.0,2859.0,1.0 un
2026-05-31,saborizador alicante panceta hierba sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-05-31,flan vainilla exquisita sobre 40 g.,exquisita,1259.0,1259.0,1.0 un
2026-05-31,aceite de oliva extra virgen morixe vidrio 500 cc.,morixe,14800.0,14800.0,1.0 un
2026-05-31,capelletini tridicci fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-05-31,capelletini jamón queso fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-05-31,saborizador albahaca y ajo alicante sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-05-31,aceite de oliva extra virgen cocinero intenso 500 cc.,cocinero,12558.0,13650.0,1.0 un
2026-05-31,chizitos de maíz pehuamar maicitos 125 g.,pehuamar,2519.3,3599.0,1.0 un
2026-05-31,arroz integral molinos ala bolsa 1 kg.,molinos ala,1687.5,2250.0,1.0 un
2026-05-31,ajo en polvo pergola 25 g. sin tacc,pergola,550.0,550.0,1.0 un
2026-05-31,ketchup natura 500 cc.,natura,3400.0,3400.0,1.0 un
2026-05-31,polenta presto pronta panceta y queso sin tacc 250 g.,presto pronta,1529.0,1529.0,1.0 un
2026-05-31,pan rallado morixe 1 kg.,morixe,2835.0,2835.0,1.0 un
2026-05-31,aceite en aerosol cañuelas de girasol 187 cc.,cañuelas,3299.25,4399.0,1.0 un
2026-05-31,puré de papas y zapallo instantáneo carrefour classic 100 g.,carrefour,1510.5,1590.0,1.0 un
2026-05-31,puré de papas instantáneo carrefour classic 200 g.,carrefour,1992.9,2190.0,1.0 un
2026-05-31,mayonesa heinz con jugo de limón 350 g.,heinz,2609.0,2609.0,1.0 un
2026-05-31,fideos dedalitos favorita bolsa 500 g.,favorita,749.25,999.0,1.0 un
2026-05-31,polvo para hornear royal 100 g.,royal,2750.0,2750.0,1.0 un
2026-05-31,duraznos en mitades light carrefour classic 800 g,carrefour,1992.9,2890.0,1.0 un
2026-05-31,rebozador aglu 450 g. sin tacc.,aglu,2450.0,2450.0,1.0 un
2026-05-31,fideos cabello de ángel lucchetti 500 g.,lucchetti,2410.0,2410.0,1.0 un
2026-05-31,fideos monos lucchetti bolsa 500 g.,lucchetti,2409.0,2409.0,1.0 un
2026-05-31,sal gruesa carrefour classic 1 kg,carrefour,1462.8,1590.0,1.0 un
2026-05-31,sal fina carrefour classic en bolsa 500 grs,carrefour,1082.9,1190.0,1.0 un
2026-05-31,fideos dedalitos lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-05-31,fideos letritas lucchetti 500 g.,lucchetti,1599.0,1599.0,1.0 un
2026-05-31,aceite en aerosol natura 120 cc.,natura,4419.0,4419.0,1.0 un
2026-05-31,jugo de limón minerva pet 500 cc.,minerva,3465.0,3465.0,1.0 un
2026-05-31,mostaza natura 500 g.,natura,2199.0,2199.0,1.0 un
2026-05-31,lomito de atún al natural carrefour classic x3 80 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-31,rebozador carrefour classic 1 kg.,carrefour,2486.4,2590.0,1.0 un
2026-05-31,mayonesa con aceite de oliva mayoliva doy pack 500 cc,mayoliva,4989.0,4989.0,1.0 un
2026-05-31,provenzal 50 g.,genérico,999.0,1199.0,1.0 un
2026-05-31,pimienta negra en grano 50 g.,genérico,2199.0,2199.0,1.0 un
2026-05-31,laurel en hojas 25 g.,genérico,599.0,599.0,1.0 un
2026-05-31,coco rallado 50 g.,genérico,999.0,999.0,1.0 un
2026-05-31,ajo picado deshidratado 50 g.,genérico,1169.0,1169.0,1.0 un
2026-05-31,ají molido x 50 g.,genérico,1099.0,1279.0,1.0 un
2026-05-31,adobo para pizza 50 g.,genérico,1099.0,1099.0,1.0 un
2026-05-31,aceite de oliva la toscana extra virgen 500 cc.,la toscana,18850.0,18850.0,1.0 un
2026-05-31,tomate perita cubeteado arcor 400 g.,arcor,1669.0,1669.0,1.0 un
2026-05-31,tomate perita arcor 400 g.,arcor,1439.0,1439.0,1.0 un
2026-05-31,lomito de atún en aceite carrefour classic 354 grs,carrefour,4828.5,5550.0,1.0 un
2026-05-31,polenta instantánea carrefour classic 500 grs,carrefour,622.11,699.0,1.0 un
2026-05-31,mayonesa natura 237 g.,natura,1549.0,1549.0,1.0 un
2026-05-31,sal parrillera dos anclas caja 500 g.,dos anclas,1359.0,1359.0,1.0 un
2026-05-31,vinagre de alcohol menoyo 1 l.,menoyo,1750.0,1750.0,1.0 un
2026-05-31,harina leudante caserita x 1 kg,caserita,1499.0,1499.0,1.0 un
2026-05-31,polenta carrefour classic bolsa 1 kg.,carrefour,1002.8,1090.0,1.0 un
2026-05-31,vinagre de alcohol carrefour classic 500 cc.,carrefour,1094.8,1190.0,1.0 un
2026-05-31,sal fina celusal caja 500 g.,celusal,1785.0,1785.0,1.0 un
2026-05-31,tomate perita la campagnola 400 g.,la campagnola,1579.0,1579.0,1.0 un
2026-05-31,picadillo de carne swift 90 g.,swift,1280.0,1280.0,1.0 un
2026-05-31,sal fina dos anclas caja 500 g.,dos anclas,1619.0,1619.0,1.0 un
2026-05-31,polenta presto pronta 4 quesos 250 grs.,presto pronta,1559.0,1559.0,1.0 un
2026-05-31,polenta presto pronta vegetales 250 grs.,presto pronta,1559.0,1559.0,1.0 un
2026-05-31,avena instantánea quaker en caja 500 grs,quaker,3399.0,3399.0,1.0 un
2026-05-31,pulpa de tomate carrefour classic tetra 520 grs,carrefour,818.09,899.0,1.0 un
2026-05-31,premezcla chipa pureza sin tacc 250 grs,pureza,3990.0,3990.0,1.0 un
2026-05-31,harina multicereal con levadura pureza con masa madre 1 kg,pureza,3651.5,3651.5,1.0 un
2026-05-31,galletitas original club social x6 24 grs,club social,2600.22,2600.22,1.0 un
2026-05-31,picadillo de carne bulnez en lata 90 grs,bulnez,799.0,799.0,1.0 un
2026-05-31,harina de avena dicomere sin gluten 350 grs,dicomere,3099.0,3099.0,1.0 un
2026-05-31,rocio vegetal en aerosol manteca carrefour classic 150 ml,carrefour,3735.0,4150.0,1.0 un
2026-05-31,papas fritas pehuamar acanaladas 450 grs.,pehuamar,6930.0,9900.0,1.0 un
2026-05-31,harina de trigo 000 bulnez 1 kg,bulnez,798.0,798.0,1.0 un
2026-05-31,baguetin carrefour classic sabor jamón 70 grs,carrefour,955.5,1050.0,1.0 un
2026-05-31,aceitunas verdes en rodajas nucete dp 220 grs,nucete,1765.0,1765.0,1.0 un
2026-05-31,aceitunas verdes nucete dp 220 grs,nucete,1389.0,1389.0,1.0 un
2026-05-31,saborizador puerro knorr 4 uni,knorr,1570.0,1570.0,1.0 un
2026-05-31,saborizador mediterraneo knorr en sobre 4 uni,knorr,1570.0,1570.0,1.0 un
2026-05-31,fideos ramen arcor sabor carne 70 grs,arcor,1549.0,1549.0,1.0 un
2026-05-31,tomate triturado corper sin gluten 910 grs,corper,2599.0,2599.0,1.0 un
2026-05-31,fideos fettuccini don vicente de zapallo y zanahoria 500 grs.,don vicente,3105.0,4140.0,1.0 un
2026-05-31,puré de tomate italia carrefour extra 520 grs,carrefour,3710.7,5190.0,1.0 un
2026-05-31,polenta instantánea molinos ala 730 grs,molinos ala,1519.0,1519.0,1.0 un
2026-05-31,aceite de oliva extra virgen carrefour extra  en botella 500 ml,carrefour,13974.8,15190.0,1.0 un
2026-05-31,papas fritas bulnez sabor cheddar en tubo 100 grs,bulnez,2612.0,2612.0,1.0 un
2026-05-31,salsa barbacoa hellmanns dp 250 grs,hellmanns,2699.0,2699.0,1.0 un
2026-05-31,nuez moscada molida la parmesana en sobre 15 grs,la parmesana,1139.0,1139.0,1.0 un
2026-05-31,salsa de soja carrefour classic 300 ml,carrefour,2585.0,2750.0,1.0 un
2026-05-31,tomate perita pelado salsati 400 g.,salsati,1805.0,1805.0,1.0 un
2026-05-31,porotos alubia carrefour classic secos remojados 340 grs,carrefour,1162.5,1250.0,1.0 un
2026-05-31,garbanzos secos remojados carrefour classic 340 grs,carrefour,1024.6,1090.0,1.0 un
2026-05-31,choclo amarillo cremoso carrefour classic 340 grs,carrefour,940.5,990.0,1.0 un
2026-05-31,arvejas secas remojadas carrefour classic 340 grs,carrefour,761.67,819.0,1.0 un
2026-05-31,fideos multicereal sin tacc wakas fusilli kale 300 grs,wakas,3499.0,3499.0,1.0 un
2026-05-31,fideos de arroz sin tacc wakas fusilli con quinoa 300 grs,wakas,3499.0,3499.0,1.0 un
2026-05-31,harina de trigo 00 chacabuco napolitana 1 kg,chacabuco,2645.0,2645.0,1.0 un
