Date,Product,Brand,Price,List_Price,Unit
2026-07-01,vinagre de alcohol carrefour classic 1 l.,carrefour,1395.0,1550.0,1.0 un
2026-07-01,sal fina celusal paquete 500 g.,celusal,1549.0,1549.0,1.0 un
2026-07-01,harina de trigo 000 caserita x 1 kg,caserita,899.0,899.0,1.0 un
2026-07-01,aceite de girasol cocinero 1.5 l.,cocinero,6469.0,6469.0,1.0 un
2026-07-01,puré de tomate carrefour classic tetra 520 grs,carrefour,891.87,959.0,1.0 un
2026-07-01,aceitunas verdes descarozadas nucete dp 220 grs,nucete,1949.0,1949.0,1.0 un
2026-07-01,aceite de girasol carrefour classic pet 900 ml,carrefour,3431.0,3650.0,1.0 un
2026-07-01,fideo tirabuzones bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,fideo spaghetti bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,fideos codos bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,fideos codos bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,fideos mostachol bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,atún en trozos al natural bulnez en lata 170 g.,bulnez,2890.0,2890.0,1.0 un
2026-07-01,tomate perita entero bulnez en lata 400 g.,bulnez,1090.0,1090.0,1.0 un
2026-07-01,puré de tomates bulnez 520 g.,bulnez,829.0,829.0,1.0 un
2026-07-01,salsa pomarola tradicional knorr 340 g.,knorr,1589.0,1589.0,1.0 un
2026-07-01,salsa pizza knorr 340 g.,knorr,1589.0,1589.0,1.0 un
2026-07-01,avena instantanea carrefour classic pouch 300 g.,carrefour,1478.7,1590.0,1.0 un
2026-07-01,orégano el mercado 50 g.,el mercado,929.0,929.0,1.0 un
2026-07-01,provenzal el mercado 50 g.,el mercado,929.0,929.0,1.0 un
2026-07-01,sal fina bulnez en bolsa 500 g.,bulnez,779.0,779.0,1.0 un
2026-07-01,caldo knorr de gallina deshidratado 12 cubos.,knorr,2990.0,2990.0,1.0 un
2026-07-01,arroz parboil carrefour classic en bolsa 1 kg.,carrefour,1776.6,1890.0,1.0 un
2026-07-01,garbanzos secos remojados carrefour classic en lata 300 g.,carrefour,657.86,889.0,1.0 un
2026-07-01,lentejas secas remojadas carrefour classic en lata 300 g.,carrefour,920.7,990.0,1.0 un
2026-07-01,bizcochuelo exquisita de vainilla 540 g.,exquisita,3675.0,3675.0,1.0 un
2026-07-01,pan rallado preferido fortificado 1 kg.,preferido,3799.0,3799.0,1.0 un
2026-07-01,puré de papas maggi original 125 grs,maggi,2126.25,2835.0,1.0 un
2026-07-01,fideos cinta caserito don vicente en bolsa 500 g.,don vicente,3675.0,3675.0,1.0 un
2026-07-01,fideos tallarines n5 matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-07-01,avena instantanea morixe 400 g.,morixe,2195.0,2195.0,1.0 un
2026-07-01,fideos guiseros tirabuzon lucchetti 3 vegetales 500 g.,luchetti,1739.0,1739.0,1.0 un
2026-07-01,fideos integrales tirabuzon matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-07-01,fideos tirabuzon matarazzo 3 vegetales 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-07-01,mayonesa  d´ fiesta 500 cc.,fiesta,1929.0,1929.0,1.0 un
2026-07-01,nachos macritas restaurant style 250 g.,macritas,4665.0,4665.0,1.0 un
2026-07-01,papas fritas carrefour classic corte tradicional 150 g.,carrefour,2305.1,2990.0,1.0 un
2026-07-01,palitos salados krachitos 110 g.,krachitos,1665.0,1665.0,1.0 un
2026-07-01,ketchup hellmanns regular doypack 500 g.,hellmanns,4399.0,4399.0,1.0 un
2026-07-01,mostaza savora oiginal doypack 500 g.,savora,3039.0,3039.0,1.0 un
2026-07-01,caldo de gallina maggi 12 uni,maggi,1361.25,1815.0,1.0 un
2026-07-01,arvejas secas remojadas inalpa lata 300 g.,inalpa,725.0,725.0,1.0 un
2026-07-01,harina leudante pureza con vitamina d 1 kg.,pureza,1829.0,1829.0,1.0 un
2026-07-01,esencia de vainilla alicante pet 100 cc.,alicante,2150.0,2150.0,1.0 un
2026-07-01,fideos guiseros moño carrefour classic 500 g.,carrefour,1627.5,1750.0,1.0 un
2026-07-01,harina integral fina chacabuco 1 kg.,chacabuco,1699.0,1699.0,1.0 un
2026-07-01,harina de trigo 0000 chacabuco 1 kg.,chacabuco,1369.0,1369.0,1.0 un
2026-07-01,aceite de oliva extra virgen cocinero intenso 500 cc.,cocinero,12558.0,13650.0,1.0 un
2026-07-01,tomate triturado carrefour classic 970 g.,carrefour,2408.7,2590.0,1.0 un
2026-07-01,vinagre de alcohol casalta 1 lt,casalta,1709.0,1709.0,1.0 un
2026-07-01,atún desmenuzado bulnez al natural 170 g.,bulnez,1490.0,1490.0,1.0 un
2026-07-01,fideos mostacholes rayados favorita fortificado 500 g.,favorita,999.0,999.0,1.0 un
2026-07-01,fideos spaghetti fortificado favorita 500 g.,favorita,999.0,999.0,1.0 un
2026-07-01,sal fina dos estrellas 500 g.,dos estrellas,809.0,809.0,1.0 un
2026-07-01,fideos coditos lucchetti 500 g.,lucchetti,1699.0,1699.0,1.0 un
2026-07-01,fideos coditos rayados matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-07-01,pan rallado carrefour classic 1 kg.,carrefour,2678.4,2790.0,1.0 un
2026-07-01,aceite de oliva oliovita extra virgen 500 cc.,oliovita,14599.0,14599.0,1.0 un
2026-07-01,pimentón 50 g.,genérico,1199.0,1199.0,1.0 un
2026-07-01,arroz molinos ala largo fino 00000 bolsa 500 g.,molinos ala,1140.0,1140.0,1.0 un
2026-07-01,puré de tomate salsati 520 g.,bc,1265.0,1265.0,1.0 un
2026-07-01,tomate perita cubeteado arcor 400 g.,arcor,1610.0,1610.0,1.0 un
2026-07-01,tomate perita arcor 400 g.,arcor,1439.0,1439.0,1.0 un
2026-07-01,aceite de girasol natura 900 cc.,natura,4405.0,4405.0,1.0 un
2026-07-01,polenta instantánea carrefour classic 500 grs,carrefour,622.11,699.0,1.0 un
2026-07-01,aceite de girasol cocinero 900 cc.,cocinero,4085.0,4085.0,1.0 un
2026-07-01,arroz molinos ala doble carolina bolsa 1 kg.,molinos ala,3529.0,3529.0,1.0 un
2026-07-01,vinagre de alcohol alcazar 1 lt,alcazar,1319.0,1319.0,1.0 un
2026-07-01,fideos moños matarazzo 500 g.,matarazzo,2899.0,2899.0,1.0 un
2026-07-01,picadillo de carne swift 90 g.,swift,1280.0,1280.0,1.0 un
2026-07-01,pate de foie swift lata 90 g.,swift,1280.0,1280.0,1.0 un
2026-07-01,harina de trigo 000 bulnez 1 kg,bulnez,789.0,789.0,1.0 un
2026-07-01,arroz blanco shangrila 1 kg,shangrila,1050.0,1050.0,1.0 un
2026-07-01,lentejón carrefour classic 400 grs,carrefour,2350.0,2350.0,1.0 un
2026-07-01,maíz pisingallo carrefour classic 400 grs,carrefour,1050.0,1050.0,1.0 un
2026-07-01,fideos ramen arcor sabor carne 70 grs,arcor,1625.0,1625.0,1.0 un
2026-07-01,fideos ramen arcor sabor pollo 70 grs,arcor,1625.0,1625.0,1.0 un
2026-07-01,tomate triturado corper sin gluten 910 grs,corper,2599.0,2599.0,1.0 un
2026-07-01,papas fritas bulnez sabor original en tubo 100 grs,bulnez,2290.0,2290.0,1.0 un
2026-07-01,papas fritas bulnez sabor queso y cebolla en tubo 100 grs,bulnez,2290.0,2290.0,1.0 un
2026-07-01,papas fritas carrefour classic en bolsa 250 grs,carrefour,4278.0,4650.0,1.0 un
2026-07-01,tomate perita pelado salsati 400 g.,salsati,1805.0,1805.0,1.0 un
2026-07-01,fideo tallarin bulnez en paquete 500 g.,bulnez,799.0,799.0,1.0 un
2026-07-01,harina de trigo bulnez 000 1 kg,bulnez,789.0,789.0,1.0 un
2026-07-01,harina de trigo 0000 bulnez 1 kg.,bulnez,949.0,949.0,1.0 un
2026-07-01,aceitunas verdes en rodajas carrefour classic 150 grs,carrefour,1719.9,1890.0,1.0 un
2026-07-01,polvo para hornear carrefour classic 50 g.,carrefour,1002.8,1090.0,1.0 un
2026-07-01,escencia de vainilla carrefour classic en botella 110 cc.,carrefour,1215.0,1350.0,1.0 un
2026-07-01,aceitunas descarozadas morixe dp 300 g.,morixe,2450.0,2450.0,1.0 un
2026-07-01,salsa filetto knorr 340 g.,knorr,1589.0,1589.0,1.0 un
2026-07-01,salsa pizza knorr 200 g.,knorr,1069.0,1069.0,1.0 un
2026-07-01,avena tradicional carrefour classic pouch 300 g.,carrefour,1478.7,1590.0,1.0 un
2026-07-01,sal gruesa bulnez en bolsa 1 kg.,bulnez,1350.0,1350.0,1.0 un
2026-07-01,caldo de carne knorr en cubos 12 uni,knorr,2990.0,2990.0,1.0 un
2026-07-01,bizcochuelo exquisita de chocolate 540 g.,exquisita,4465.0,4465.0,1.0 un
2026-07-01,brownies de chocolate exquisita 425 g.,exquisita,4999.0,4999.0,1.0 un
2026-07-01,arroz parboil gallo oro en bolsa 500 g,gallo,1435.0,1435.0,1.0 un
2026-07-01,arroz parboil gallo oro en caja 1 kg,gallo,3409.0,3409.0,1.0 un
2026-07-01,choclo amarillo cremoso carrefour classic 300 grs,carrefour,991.9,1090.0,1.0 un
2026-07-01,pan rallado preferido fortificado 500 g.,preferido,1989.0,1989.0,1.0 un
2026-07-01,puré de papas maggi original 200 grs,maggi,3187.5,4250.0,1.0 un
2026-07-01,aceite de girasol en aerosol fritolim clásico 120 g,cocinero,4899.0,4899.0,1.0 un
2026-07-01,extracto de tomate la campagnola 180 g.,la campagnola,2150.0,2150.0,1.0 un
2026-07-01,fideos guiseros moños don vicente en bolsa 500 g.,don vicente,4429.0,4429.0,1.0 un
2026-07-01,fideos cinta fetuccini don vicente 500 grs.,don vicente,3675.0,3675.0,1.0 un
2026-07-01,fideos foratini lucchetti 500 g.,lucchetti,1700.0,1700.0,1.0 un
2026-07-01,fideos mostacholes terrabusi rayados 500 g.,terrabusi,1190.0,1190.0,1.0 un
2026-07-01,fideos tirabuzón terrabusi 500 g.,terrabusi,1189.0,1189.0,1.0 un
2026-07-01,fideos sin tacc spaghetti matarazzo 500 g.,matarazzo,4599.0,4599.0,1.0 un
2026-07-01,fideos integrales spaghetti matarazzo 500 g.,matarazzo,2299.0,2299.0,1.0 un
2026-07-01,fideos coditos terrabusi 500 g.,terrabusi,1200.0,1200.0,1.0 un
2026-07-01,fideos penne rigante matarazzo 500 g.,matarazzo,1899.0,1899.0,1.0 un
2026-07-01,arroz parboil lucchetti 1 kg.,lucchetti,2285.0,2285.0,1.0 un
2026-07-01,arroz doble gallo 500 g,gallo,2039.0,2039.0,1.0 un
2026-07-01,salsa bbq dánica dp 220 g.,dánica,1600.0,1600.0,1.0 un
2026-07-01,papas fritas acanaladas pehuamar 135 g.,pehuamar,3899.0,3899.0,1.0 un
2026-07-01,nachos sabor a queso doritos 129 g.,doritos,5399.0,5399.0,1.0 un
2026-07-01,papas fritas lays clásicas 134 g.,lays,5000.0,5000.0,1.0 un
2026-07-01,ravioles la salteña de jamón y muzzarella en blister 450 g.,la salteña,4199.0,4199.0,1.0 un
2026-07-01,aceite de oliva cocinero extra virgen pet 500 cc.,cocinero,13650.0,13650.0,1.0 un
2026-07-01,almidón de maíz maizena clásica sin tacc 500 g.,maizena,3659.0,3659.0,1.0 un
2026-07-01,almidón de maíz maizena clásica sin tacc 220 g,maizena,2229.0,2229.0,1.0 un
2026-07-01,arroz largo fino crucero 00000 1 kg.,crucero,1280.0,1280.0,1.0 un
2026-07-01,palitos salados carrefour classic 115 g.,carrefour,1521.0,1690.0,1.0 un
2026-07-01,palitos de maíz sabor queso carrefour classic 145 g.,carrefour,2241.0,2490.0,1.0 un
2026-07-01,mani pelado salado carrefour classic 115 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,papas fritas carrefour classic corte americano 150 g.,carrefour,2460.5,2990.0,1.0 un
2026-07-01,harina pureza con masa madre para pizza 1 kg.,pureza,2510.0,2510.0,1.0 un
2026-07-01,flan royal de vainilla 60 g.,royal,1489.0,1489.0,1.0 un
2026-07-01,hummus kyros clásico 230 g.,kyros,4299.0,4299.0,1.0 un
2026-07-01,sopa instantánea knorr quick zapallo balance 5 sobres,knorr,3659.0,3659.0,1.0 un
2026-07-01,gelatina royal sabor frutos rojos 25 g,genérico,1400.0,1400.0,1.0 un
2026-07-01,harina morixe para pizza 1 kg.,morixe,1950.0,1950.0,1.0 un
2026-07-01,aceitunas verdes descarozadas carrefour classic 140 grs,carrefour,2331.0,2590.0,1.0 un
2026-07-01,aceituna verde carrefour classic dp 170 g.,carrefour,1539.4,1790.0,1.0 un
2026-07-01,maní pelado y salado  en bolsa 500 g.,genérico,3690.0,3690.0,1.0 un
2026-07-01,tomate perita cubeteados carrefour classic 400 g.,carrefour,1334.4,1390.0,1.0 un
2026-07-01,harina de trigo tassara tipo 000 1 kg.,tassara,935.0,935.0,1.0 un
2026-07-01,aceite de girasol legitimo 1.5 lt.,legitimo,5799.0,5799.0,1.0 un
2026-07-01,lomito de atún al natural la campagnola 170 grs,la campagnola,5745.0,5745.0,1.0 un
2026-07-01,arvejas secas remojadas arcor 300 g.,arcor,1209.0,1209.0,1.0 un
2026-07-01,porotos secos remojados inalpa lata 300 g.,inalpa,1089.0,1089.0,1.0 un
2026-07-01,garbanzos inalpa secos remojados lata 300 g.,inalpa,929.0,929.0,1.0 un
2026-07-01,jardinera inalpa hortalizas y legumbres lata 300 g.,inalpa,979.0,979.0,1.0 un
2026-07-01,sopa crema knorr zapallo con nuez moscada 70 g,knorr,2589.0,2589.0,1.0 un
2026-07-01,sopa de letras knorr con vegetales 107.5 g.,knorr,2745.0,2745.0,1.0 un
2026-07-01,sopa de pollo knorr con cabello de ángel 105.6 g.,knorr,2745.0,2745.0,1.0 un
2026-07-01,sopa de vegetales knorr con caracolitos tricolor 107.5 g.,knorr,2745.0,2745.0,1.0 un
2026-07-01,caldo de verdura maggi 6 uni,maggi,794.25,1059.0,1.0 un
2026-07-01,caldo de carne maggi 12 uni,maggi,1413.75,1885.0,1.0 un
2026-07-01,pimentón dulce alicante sobre 50 g.,alicante,1850.0,1850.0,1.0 un
2026-07-01,fideos cinta tallarin carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,fideos de sémola cinta spaghetti carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,fideos mostachol rayado carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,fideos guiseros codo carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,fideos tirabuzones carrefour classic 500 g.,carrefour,1173.9,1290.0,1.0 un
2026-07-01,harina integral pureza con levadura pizza 1 kg.,pureza,2269.0,2269.0,1.0 un
2026-07-01,provenzal alicante sobre 50 g.,alicante,2669.0,2669.0,1.0 un
2026-07-01,orégano alicante sobre 50 g.,alicante,2919.0,2919.0,1.0 un
2026-07-01,saborizador alicante panceta hierba sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-07-01,capelletini tridicci fortificado giacomo 500 g.,giacomo,5449.0,5449.0,1.0 un
2026-07-01,saborizador albahaca y ajo alicante sobre x 4 uni,alicante,1579.0,1579.0,1.0 un
2026-07-01,arroz parboil dos hermanos bolsa 1 kg.,dos hermanos,2050.0,2050.0,1.0 un
2026-07-01,harina de trigo 000 ultra refinada cañuelas 1 kg.,cañuelas,995.0,995.0,1.0 un
2026-07-01,chizitos de maíz pehuamar maicitos 125 g.,pehuamar,3599.0,3599.0,1.0 un
2026-07-01,arroz integral molinos ala bolsa 1 kg.,molinos ala,2205.0,2205.0,1.0 un
2026-07-01,ajo en polvo pergola 25 g. sin tacc,pergola,550.0,550.0,1.0 un
2026-07-01,ketchup natura 500 cc.,natura,3400.0,3400.0,1.0 un
2026-07-01,harina integral pureza 1 kg.,pureza,2020.0,2020.0,1.0 un
2026-07-01,pan rallado morixe 1 kg.,morixe,2835.0,2835.0,1.0 un
2026-07-01,ketchup heinz doypack 397 g.,heinz,5490.0,5490.0,1.0 un
2026-07-01,champignones en trozos bulnez en lata 400 grs,bulnez,2790.0,2790.0,1.0 un
2026-07-01,puré de papas y zapallo instantáneo carrefour classic 100 g.,carrefour,1700.5,1790.0,1.0 un
2026-07-01,fideos dedalitos favorita bolsa 500 g.,favorita,1059.0,1059.0,1.0 un
2026-07-01,atún desmenuzado en aceite bulnez 170 grs,bulnez,1490.0,1490.0,1.0 un
2026-07-01,polvo para hornear royal 100 g.,royal,2750.0,2750.0,1.0 un
2026-07-01,fideos coditos rayados favorita fortificado 500 g.,favorita,999.0,999.0,1.0 un
2026-07-01,fideos cabello de ángel lucchetti 500 g.,lucchetti,2410.0,2410.0,1.0 un
2026-07-01,caldo de verduras carrefour classic caja 12 u.,carrefour,1628.9,1790.0,1.0 un
2026-07-01,fideos monos lucchetti bolsa 500 g.,lucchetti,2409.0,2409.0,1.0 un
2026-07-01,sal gruesa carrefour classic 1 kg,carrefour,1646.8,1790.0,1.0 un
2026-07-01,fideos dedalitos lucchetti 500 g.,lucchetti,1699.0,1699.0,1.0 un
2026-07-01,fideos letritas lucchetti 500 g.,lucchetti,1699.0,1699.0,1.0 un
2026-07-01,fideos ave maría lucchetti 500 g.,lucchetti,1699.0,1699.0,1.0 un
2026-07-01,aceite en aerosol natura 120 cc.,natura,4419.0,4419.0,1.0 un
2026-07-01,pan rallado mamá cocina fortificado 500 g.,mamá cocina,1425.0,1425.0,1.0 un
2026-07-01,jugo de limón minerva pet 500 cc.,minerva,3465.0,3465.0,1.0 un
2026-07-01,mostaza natura 500 g.,natura,2199.0,2199.0,1.0 un
2026-07-01,lomito de atún al natural carrefour classic x3 80 grs,carrefour,5350.5,6150.0,1.0 un
2026-07-01,mayonesa con aceite de oliva mayoliva doy pack 500 cc,mayoliva,4989.0,4989.0,1.0 un
2026-07-01,pimienta negra en grano 50 g.,genérico,2199.0,2199.0,1.0 un
2026-07-01,laurel en hojas 25 g.,genérico,599.0,599.0,1.0 un
2026-07-01,ajo picado deshidratado 50 g.,genérico,1169.0,1169.0,1.0 un
2026-07-01,ají molido x 50 g.,genérico,1279.0,1279.0,1.0 un
2026-07-01,lomito de atún en aceite carrefour classic 354 grs,carrefour,5611.5,6450.0,1.0 un
2026-07-01,esencia de vainilla dos anclas pet 100 cc.,dos anclas,2030.0,2030.0,1.0 un
2026-07-01,mayonesa natura 237 g.,natura,1549.0,1549.0,1.0 un
2026-07-01,sal gruesa dos anclas caja 500 g.,dos anclas,1450.0,1450.0,1.0 un
2026-07-01,sal parrillera dos anclas caja 500 g.,dos anclas,1419.0,1419.0,1.0 un
2026-07-01,vinagre de alcohol menoyo 1 lt,menoyo,1750.0,1750.0,1.0 un
2026-07-01,polenta carrefour classic bolsa 1 kg.,carrefour,1002.8,1090.0,1.0 un
2026-07-01,sal fina celusal caja 500 g.,celusal,1785.0,1785.0,1.0 un
2026-07-01,tomate perita la campagnola 400 g.,la campagnola,1579.0,1579.0,1.0 un
2026-07-01,sal fina dos anclas caja 500 g.,dos anclas,1619.0,1619.0,1.0 un
2026-07-01,fideos estrella sopa para campeones lucchetti 500 grs,lucchetti,1700.0,1700.0,1.0 un
2026-07-01,polenta presto pronta 4 quesos 250 grs,presto pronta,1459.0,1459.0,1.0 un
2026-07-01,avena instantánea quaker en caja 500 grs,quaker,3399.0,3399.0,1.0 un
2026-07-01,snack de arroz molinos ala sabor cebolla y crema 80 grs,molinos ala,2119.0,2119.0,1.0 un
2026-07-01,galletitas saladas saladix sabor pizza 40 grs,saladix,999.0,999.0,1.0 un
2026-07-01,galletitas original club social x6 24 grs,club social,2600.22,2600.22,1.0 un
2026-07-01,premezcla brownie carrefour classic sin gluten 400 grs,carrefour,1446.9,2290.0,1.0 un
2026-07-01,rocio vegetal en aerosol manteca carrefour classic 150 ml,carrefour,3915.0,4350.0,1.0 un
2026-07-01,arroz largo fino bulnez 500 grs,bulnez,649.0,649.0,1.0 un
2026-07-01,arroz largo fino bulnez 1 kg,bulnez,1250.0,1250.0,1.0 un
2026-07-01,harina de trigo 0000 bulnez 1 kg,bulnez,949.0,949.0,1.0 un
2026-07-01,baguetin carrefour classic sabor jamón 70 grs,carrefour,1046.5,1150.0,1.0 un
2026-07-01,aceitunas verdes nucete dp 220 grs,nucete,1389.0,1389.0,1.0 un
2026-07-01,fideos ramen arcor pollo picante 70 grs,arcor,1625.0,1625.0,1.0 un
2026-07-01,puré de tomate italia carrefour extra 520 grs,carrefour,3710.7,3990.0,1.0 un
2026-07-01,polenta instantánea molinos ala 500 grs,molinos ala,1070.0,1070.0,1.0 un
2026-07-01,papas fritas bulnez sabor cheddar en tubo 100 grs,bulnez,2290.0,2290.0,1.0 un
2026-07-01,papas fritas corte americano krachitos 275 grs,krachitos,6519.0,6519.0,1.0 un
2026-07-01,salsa de soja carrefour classic 300 ml,carrefour,2810.6,2990.0,1.0 un
2026-07-01,tomate cubeteado salsati 400 grs,salsati,2050.0,2050.0,1.0 un
2026-07-01,lentejas secas remojadas carrefour classic 340 grs,carrefour,976.5,1050.0,1.0 un
2026-07-01,harina de trigo 00 chacabuco napolitana 1 kg,chacabuco,2649.0,2649.0,1.0 un
2026-07-01,chips de chocolate amargo carrefour classic 150 g.,carrefour,2572.1,2890.0,1.0 un
2026-07-01,tomate perita carrefour extra 400 g.,carrefour,1625.4,2650.0,1.0 un
2026-07-01,puré chef 100 grs,chef,2000.0,2000.0,1.0 un
2026-07-01,galletitas sabor original rex 225 g.,rex,3085.0,3085.0,1.0 un
2026-07-01,galletitas sabor queso kesitas en estuche 250 g.,kesitas,3265.0,3265.0,1.0 un
2026-07-01,sal gruesa dos anclas en paquete 1 kg.,dos anclas,2619.0,2619.0,1.0 un
2026-07-01,maicitos clásicos pehuamar 265 g.,pehuamar,5899.0,5899.0,1.0 un
2026-07-01,aceitunas verdes rellenas carrefour classic 180 grs,carrefour,2180.5,2450.0,1.0 un
2026-07-01,aceitunas negras carrefour classic doypack 180 grs,carrefour,3149.0,3350.0,1.0 un
2026-07-01,bicarbonato de sodio carrefour classic 50 g.,carrefour,677.97,729.0,1.0 un
2026-07-01,atún en trozos en aceite bulnez en lata 170 g.,bulnez,2890.0,2890.0,1.0 un
2026-07-01,almidón de maiz carrefour classic 500 grs,carrefour,2106.8,2290.0,1.0 un
2026-07-01,fideos nido huevo carrefour classic 500 g.,carrefour,2961.0,3150.0,1.0 un
2026-07-01,jugo de limón bulnez en botella 1000 cc.,bulnez,2950.0,2950.0,1.0 un
2026-07-01,jugo de limón bulnez en botella 500 cc.,bulnez,1990.0,1990.0,1.0 un
2026-07-01,choclo entero amarillo bulnez en lata 300 g.,bulnez,1250.0,1250.0,1.0 un
2026-07-01,choclo en crema amarillo bulnez 300 g.,bulnez,879.0,879.0,1.0 un
2026-07-01,sopa crema de choclo con puerro knorr 70 g,knorr,2745.0,2745.0,1.0 un
2026-07-01,caldo de verdura knorr cero sodio 12 uni,knorr,3739.0,3739.0,1.0 un
2026-07-01,salsa guiso y arroces knorr 340 g.,knorr,1589.0,1589.0,1.0 un
2026-07-01,tuco el mercado 50 g.,el mercado,799.0,799.0,1.0 un
2026-07-01,adobo para pizza el mercado 50 g.,el mercado,869.0,869.0,1.0 un
2026-07-01,chimichurri el mercado 50 g.,el mercado,869.0,869.0,1.0 un
2026-07-01,arvejas partidas carrefour classic en bolsa 400 grs,carrefour,910.8,990.0,1.0 un
2026-07-01,paté de foie carrefour classic 90 g.,carrefour,909.09,999.0,1.0 un
2026-07-01,premezcla para pizza y pan puereza sin tacc 500 g.,pureza,3785.0,3785.0,1.0 un
